,s_score,Hits,max_feat,avg_feat,max_centr,min_centr,avg_centr,features,all_same,hyd_prop,don_prop,catdon_prop,hydaro_prop,aniacc_prop,clusters,Receptor,hits_actual,quality,quality_pred
17,-0.956037744182459,-0.5504390397776834,-0.5114368047707584,-1.1268261969750082,0.17774112829579353,-1.5291031871847456,-1.8100272355113614,0.0,1.7320508075688774,-1.039901230734935,-0.6936420825121394,1.6287407469763124,-0.6767155423319645,-0.3569784704642942,0.7905694150420948,A2C,19,1,0
21,-0.9231330637521243,-0.5900691264075755,0.9121454165131632,1.2881295767421244,0.6073396756237471,-0.14303606154180748,0.27327739491494946,0.0,1.7320508075688774,-1.039901230734935,-0.6936420825121394,1.6287407469763124,-0.6767155423319645,-0.3569784704642942,0.7905694150420948,Beta 2,11,0,0
22,0.49228809059358686,-0.35228860662822314,1.3823608398621414,0.3416948395077151,0.6107318934156695,1.6614502025247966,1.0868966307603003,0.0,-0.5773502691896258,-0.18832856845389237,0.7491334495170877,-0.5711168850700641,0.9989610386805189,-0.3569784704642942,0.7905694150420948,Beta 2,59,0,1
24,1.087044206748838,2.1642218943699225,-1.2757708189858217,-1.487714179851426,-0.35344691891179003,0.6642374730085151,0.12019593384355765,0.0,-0.5773502691896258,1.089030421987167,0.7491334495170877,-0.9377598241722102,0.9989610386805189,-0.3569784704642942,0.7905694150420948,H1,567,0,1
25,-0.570109608511824,-0.5603465614351564,0.2205418026971001,0.6629670684647115,-0.5727701021019773,0.40793697362091325,0.12413157382304917,0.0,-0.5773502691896258,-1.039901230734935,-0.6936420825121394,1.2620978078741663,-0.6767155423319645,0.4164748828851149,0.7905694150420948,H1,17,0,0
26,0.5404918877365028,2.1444068510549763,0.14522614634441547,0.6101851125522331,-0.10211024551250512,0.6928343975871767,0.21113589890472398,0.0,-0.5773502691896258,0.6632440908466458,0.7491334495170877,-0.5711168850700641,0.9989610386805189,-0.3569784704642942,0.7905694150420948,H1,563,0,1
27,-0.7141254828859581,-0.5256702356340008,0.38164597116035204,0.21075081289993824,-1.1046328122934665,0.2222789517944184,-0.3360716182339008,0.0,-0.5773502691896258,-1.039901230734935,-0.6936420825121394,0.5288119296698739,-0.6767155423319645,1.9633815895839335,0.7905694150420948,H1,24,0,0
30,-0.07253620407856899,-0.5653003222638929,0.9736825919035661,1.0135952726108934,0.2096959630802462,-0.519035283166994,0.442553398899033,0.0,-0.5773502691896258,1.089030421987167,-0.6936420825121394,-0.5711168850700641,-0.6767155423319645,-0.3569784704642942,0.7905694150420948,M1,16,1,1
31,-0.9347976359012289,-0.5504390397776834,-1.4123622107632008,-0.9946205528844451,0.7076606734451169,1.3510261085697874,1.0792345324773653,0.0,1.7320508075688774,-1.039901230734935,-0.6936420825121394,1.6287407469763124,-0.6767155423319645,-0.3569784704642942,0.7905694150420948,M1,19,0,0
32,0.6444899613057472,-0.5108089531477914,-0.31654717104955615,-0.35611666180262985,0.7075079432601725,-1.0088165846096058,0.7396349935593312,0.0,-0.5773502691896258,-1.039901230734935,0.7491334495170877,-0.9377598241722102,0.9989610386805189,0.4164748828851149,0.7905694150420948,M2,27,0,1
33,0.8389121006597027,-0.5009014314903183,1.1378195674072002,0.338983076621362,0.5622585857667921,-1.0088165846096058,-0.654369933310033,0.0,-0.5773502691896258,-1.039901230734935,5.07746003550534,-0.9377598241722102,0.9989610386805189,-0.3569784704642942,0.7905694150420948,M2,29,0,1
37,0.2940707115979252,2.1344993293975034,1.0483512425250914,0.6687674697126357,0.846144812228253,0.4685330243244578,0.5694444444318413,0.0,-0.5773502691896258,-0.18832856845389237,-0.6936420825121394,0.16216899313422828,-0.6767155423319645,-0.3569784704642942,0.7905694150420948,M4,561,0,1
39,-1.980799710701436,-0.5454852789489469,-0.46045120158290764,-0.5510766267671785,0.8690195486366563,2.2289027608924608,1.7559120073106924,0.0,1.7320508075688774,-1.039901230734935,-0.6936420825121394,1.6287407469763124,-0.6767155423319645,-0.3569784704642942,0.7905694150420948,M4,20,0,0
40,0.4416691409514033,1.975978982877935,-0.48450044598536607,-0.7383583062960868,-0.3525224993713376,0.43101091735595604,-0.13930013351049475,0.0,-0.5773502691896258,0.6632440908466458,0.7491334495170877,-0.5711168850700641,-0.6767155423319645,-0.3569784704642942,0.7905694150420948,OPRD,529,0,1
41,-0.7492751680856704,0.3115153444224688,0.03787413826894754,0.02908876245095329,-0.6261584077749025,0.3012679336860808,-0.2748331146713519,0.0,-0.5773502691896258,-0.18832856845389237,0.7491334495170877,0.16216899313422828,0.9989610386805189,-0.3569784704642942,0.7905694150420948,OPRD,193,0,0
42,1.1380388992945278,-0.4662251056891628,-1.506569684539031,-1.0703927695253577,-0.3525224993713376,-0.42789176922710775,-0.4786917239053957,0.0,-0.5773502691896258,0.6632440908466458,0.7491334495170877,-0.9377598241722102,-0.6767155423319645,-0.3569784704642942,0.7905694150420948,OPRD,36,0,1
43,-1.192198066943522,-0.45136382320295326,0.6071166074618939,0.614057307402541,-0.1858282413457098,0.4215211321710937,0.10485096838648922,0.0,-0.5773502691896258,-0.6141148995944136,-0.6936420825121394,0.16216899313422828,-0.6767155423319645,1.9633815895839335,0.7905694150420948,OPRD,39,0,0
44,0.8574799443164985,-0.4761326273466358,0.07771877858180021,-0.37232090939784257,0.5973457081476544,0.9717913594552963,1.086349500282767,0.0,-0.5773502691896258,0.6632440908466458,0.7491334495170877,-0.5711168850700641,-0.6767155423319645,-0.3569784704642942,0.7905694150420948,OPRK,34,1,1
46,0.5354536244014358,1.4558340958606018,1.4703538778952236,1.4848656090933556,0.853605983203938,0.3842155040407509,1.0925196133441686,0.0,-0.5773502691896258,0.23745776268662894,-0.6936420825121394,-0.5711168850700641,0.9989610386805189,-0.3569784704642942,0.7905694150420948,OPRK,424,0,1
