,Hits,max_feat,avg_feat,max_centr,min_centr,avg_centr,features,all_same,s_score,hyd_prop,don_prop,catdon_prop,hydaro_prop,aniacc_prop,clusters
54935,1,4.4799004,3.1785793,3.7152724000000004,2.5274042999999997,2.8505529999999997,5,0,-0.51111114,0.4,0.0,0.0,0.0,0.4,0
89351,8,11.752131,7.595706,12.340685,10.178460000000001,11.265252,5,0,-1.9230769,0.6,0.0,0.0,0.0,0.0,2
62485,1,11.864892,7.7479067,10.618679,3.8909035000000003,7.5519175999999995,5,0,-1.9714285,0.4,0.0,0.0,0.0,0.0,2
23503,1,6.2607254999999995,3.6552873,5.208899,1.7007161,3.1717779999999998,5,0,-0.37333333,0.2,0.2,0.0,0.0,0.6,0
83958,15,5.384799,4.026,3.986253,2.4648724,3.1523223,5,0,-0.1,0.6,0.0,0.0,0.0,0.0,0
80443,0,13.576669,8.6123352,7.6895909,5.640343700000001,6.565372,4,0,-0.66000003,0.5,0.25,0.0,0.0,0.0,2
28333,3,10.905542,6.612174,7.9829550000000005,3.1029959,5.1295314,5,0,-1.6615384999999998,0.2,0.4,0.0,0.0,0.0,0
12941,0,12.36125,12.36125,9.554101,4.7695775000000005,7.161839,2,1,-0.92000002,0.0,0.0,0.0,0.0,0.0,2
63507,6,12.502374,7.0675769,11.534775,5.7942014,8.5248308,5,0,-2.964067,0.4,0.2,0.0,0.0,0.0,2
11214,1,11.431663,8.7737808,10.021456,7.794834599999999,8.5981741,5,0,-2.55,0.0,0.4,0.2,0.0,0.0,2
72776,0,1.6441931,1.6441931,2.7869706,2.3859775,2.5864742,2,0,-0.25,0.5,0.0,0.0,0.5,0.0,0
110285,0,22.889046,11.707807,18.316776,2.3493657000000003,8.7113132,5,0,-1.8518782999999999,0.8,0.0,0.2,0.0,0.0,2
83659,4,4.505155599999999,2.9089913,4.8237801,3.3856398999999997,4.0970058,5,0,-0.44166666,0.6,0.0,0.0,0.0,0.0,0
91502,0,13.848137,9.8517828,11.399564999999999,5.2198614999999995,9.070689199999999,5,0,-1.7663833999999998,0.6,0.0,0.0,0.0,0.2,2
78697,0,11.155575,7.2876458,7.7149844,3.9152532,4.8902869,4,0,-1.1,0.5,0.25,0.0,0.0,0.0,0
109090,0,16.168067999999998,10.922502,13.629757000000001,4.1001477,8.937458,5,0,-0.55000001,0.8,0.0,0.0,0.0,0.0,2
106074,70,9.784342800000001,5.5979380999999995,7.36304,2.526612,4.557026400000001,5,0,-0.18571429,0.8,0.0,0.0,0.0,0.0,1
93503,1,16.198128,7.8132114,9.207386,2.6842265,5.5779343,5,0,-0.73846155,0.6,0.2,0.0,0.0,0.0,2
61928,4,11.553749,7.0757995,6.3967199,2.4328582,4.9446273000000005,5,0,-0.60000002,0.4,0.4,0.0,0.0,0.0,0
62187,0,11.694294000000001,8.4858465,7.2360978000000005,4.2745147,5.7534504,5,0,-2.5615002999999996,0.4,0.0,0.0,0.0,0.4,0
115662,2,16.737915,9.1419649,12.047733000000001,7.453893700000001,9.3139076,5,1,-0.1,1.0,0.0,0.0,0.0,0.0,2
115063,6,14.02881,8.8762798,12.056763,4.6405587,8.613902099999999,5,1,-0.1,1.0,0.0,0.0,0.0,0.0,2
48199,0,4.7888541,3.2131653,4.250266099999999,3.008182,3.7699564,3,0,-1.4,0.333333333,0.666666667,0.0,0.0,0.0,0
48114,0,4.4867816,3.18345,6.9355965,4.8313932,5.6758142,3,0,-0.32857144,0.333333333,0.0,0.0,0.0,0.0,0
106632,10,10.751335000000001,6.7610159,10.5261,7.2799087,9.4562502,5,0,-1.6444444999999999,0.8,0.0,0.0,0.0,0.0,0
104789,45,7.0009646,3.6683142,5.0012083,2.1931458,3.2825328999999996,5,0,-0.80909091,0.8,0.2,0.0,0.0,0.0,3
41762,0,9.2033386,5.125104900000001,9.3196011,3.3129322999999995,7.776445900000001,4,0,-3.2960502999999997,0.25,0.25,0.5,0.0,0.0,0
6233,0,8.746242500000001,8.746242500000001,9.5670538,3.7454805,6.6562672,2,0,-3.6653562000000006,0.0,0.0,0.5,0.0,0.0,0
55477,0,5.881375299999999,3.0060518,4.7698669,3.5261436,4.1928477,5,0,-0.26666668,0.4,0.0,0.0,0.0,0.0,0
88289,7,10.822583,6.556593400000001,12.329707,3.7560294,9.6552,5,0,-3.7699317999999997,0.6,0.2,0.0,0.0,0.0,0
6841,2,9.1013041,5.604579,13.695419000000001,10.327044,11.486476,4,0,-2.8547821,0.0,0.0,0.5,0.0,0.0,2
89865,2,12.213051,8.9404621,11.862199,3.4980364,7.6583428,5,0,-0.25555557,0.6,0.2,0.0,0.0,0.0,2
62990,1,12.175608,7.3225869999999995,11.773319,4.9058928,7.9230366,5,0,-0.93333334,0.4,0.2,0.0,0.0,0.0,2
90158,3,12.477767,7.7084808,9.499379199999998,4.3860269,7.4513121,5,0,-0.46000001,0.6,0.2,0.0,0.0,0.0,2
111948,69,6.3779211,3.5807295,5.017207099999999,2.0216808,3.5587628,5,1,-0.80000001,1.0,0.0,0.0,0.0,0.0,1
39976,0,4.2696958,2.3553402,11.83414,9.113425300000001,10.242992,4,0,-1.1333333,0.25,0.25,0.0,0.0,0.0,0
24658,4,7.975109599999999,5.507578400000001,6.609928599999999,1.4523225,4.869872099999999,5,0,-1.5888889,0.2,0.6,0.0,0.0,0.0,0
104398,82,5.7208948,3.7479777000000003,3.0756137000000003,2.0680047999999998,2.4781377,5,0,-0.12857144,0.8,0.2,0.0,0.0,0.0,1
3730,0,6.8525462,6.8525462,4.8333969,4.0650287,4.449212999999999,2,0,-0.5,0.0,0.0,0.0,0.5,0.0,0
108282,3,14.140865,7.25102,10.569061,2.6008953999999997,5.0264678,5,0,-0.30000001,0.8,0.0,0.0,0.0,0.0,2
64783,0,13.45916,7.5368223,14.169819,5.4410439,8.993345300000001,5,0,-0.69999999,0.4,0.2,0.0,0.0,0.0,2
37705,0,18.756601,11.658113,12.63207,4.5082755,8.2196789,5,0,-1.5875,0.2,0.2,0.0,0.0,0.0,2
115375,4,15.254314,8.7464304,11.521329,8.9204454,10.733168,5,1,-1.4395187,1.0,0.0,0.0,0.0,0.0,2
59229,0,9.7730446,7.0341311,5.9082227,2.6151063,4.6555905,5,0,-0.91818184,0.4,0.2,0.0,0.0,0.2,0
11036,0,11.336746,6.2828593,9.1018581,3.5625620000000002,7.2521429,5,0,-2.182662,0.0,0.0,0.6,0.0,0.0,0
58316,2,9.0804605,4.2454538,7.4438424,4.8756385,6.7824368,5,0,-0.81818181,0.4,0.2,0.0,0.0,0.0,0
83861,12,5.1167994000000006,3.1784077,6.9498,3.1463653999999996,4.7906637000000005,5,0,-2.3709464,0.6,0.0,0.0,0.0,0.0,0
107145,3,11.711128,7.8585663,9.2684069,5.4677334,7.7774410000000005,5,0,-1.5818181999999998,0.8,0.0,0.2,0.0,0.0,2
100878,0,4.4033008,3.3000932,4.4233108,2.9633911,3.6045394,4,0,-0.43000001,0.75,0.0,0.0,0.0,0.0,0
17347,0,15.296348000000002,15.296348000000002,12.777772,4.5799441,8.678857800000001,2,1,-3.075,0.0,0.0,0.0,0.0,0.0,2
67584,0,15.616525,9.934737199999999,10.786192,2.8111610000000002,7.034992699999999,5,0,-1.4333333000000001,0.4,0.2,0.0,0.2,0.0,2
107797,2,13.084783999999999,7.3211884000000005,9.1880884,4.4022169,6.9584188,5,0,-1.0285715,0.8,0.0,0.0,0.0,0.0,2
55277,49,5.4228721,3.3729722,8.8566599,3.6913466,7.02981,5,0,-1.2214285,0.4,0.4,0.0,0.0,0.0,3
60067,14,10.372224000000001,5.612642299999999,8.922748599999998,5.485128400000001,6.767804099999999,5,0,-2.0320225,0.4,0.2,0.0,0.0,0.0,0
89998,3,12.336575999999999,7.482448599999999,12.421679,3.2879229,6.6412396,5,0,-0.77499998,0.6,0.0,0.0,0.0,0.0,2
105991,33,9.608251600000001,6.1256948,11.062467999999999,5.862463,8.443368,5,0,-0.58610576,0.8,0.0,0.2,0.0,0.0,3
32739,0,13.939238000000001,7.661324499999999,11.094632,7.1052217,8.109239599999999,5,0,-0.76666665,0.2,0.6,0.0,0.0,0.0,2
59718,2,10.123108,6.659447200000001,6.1398859,3.4638321000000003,5.0550818,5,0,-2.1839697,0.4,0.0,0.6,0.0,0.0,0
5651,0,8.3769951,5.7966609,8.998873699999999,4.1184921,7.0215545,3,0,-5.2092018,0.0,0.333333333,0.333333333,0.0,0.0,0
66398,2,14.670954,8.4949322,10.98131,5.6865864,8.5721502,5,0,-0.20999999,0.4,0.0,0.0,0.0,0.0,2
114271,17,11.621857,6.4054494,8.111993799999999,3.2643204,4.9829578,5,1,-1.4,1.0,0.0,0.0,0.0,0.0,0
104989,8,7.4512539,3.7740755,4.768838400000001,2.4558461,3.4927742,5,0,-0.24166666,0.8,0.0,0.0,0.0,0.0,0
29284,2,11.540838,6.446054900000001,7.5546665,1.0685356000000001,4.4723387,5,0,-2.6705148,0.2,0.0,0.2,0.0,0.0,0
75316,0,7.2028208,5.3163309000000005,13.681783,7.797637,10.661594000000001,4,0,-2.712821,0.5,0.0,0.0,0.0,0.0,2
104079,43,3.7806122,2.6910319,4.9132152,3.2915571000000003,3.9172914,5,0,-0.88999999,0.8,0.2,0.0,0.0,0.0,3
85085,3,7.4966063,5.0866241,5.179975499999999,2.5820627,3.7178209000000004,5,0,-0.2,0.6,0.0,0.0,0.0,0.4,0
111293,2,4.3161321,2.3630047000000003,8.029342699999999,4.092106299999999,6.1111345,5,1,-0.24545455,1.0,0.0,0.0,0.0,0.0,0
85335,5,7.791032799999999,4.0270724,5.7057785999999995,3.2206992999999997,4.3075204000000005,5,0,-1.8882664,0.6,0.0,0.2,0.0,0.0,0
57887,0,8.7558994,5.6378059,7.7154026,2.2258437,4.4486704,5,0,-0.75833333,0.4,0.2,0.0,0.0,0.2,0
42961,0,10.907261,7.7152367,9.669217100000001,4.728085,7.533162599999999,4,0,-2.4000001,0.25,0.5,0.25,0.0,0.0,2
60795,4,10.836122,7.4531031,8.2500162,2.719558,5.5900779,5,0,-0.87272727,0.4,0.2,0.0,0.0,0.0,0
56624,10,7.5901551,5.212506299999999,11.20957,6.1982446,8.2630978,5,0,-1.1285714,0.4,0.2,0.0,0.0,0.0,0
106493,14,10.505569,5.7387815,7.8308949000000005,5.5138359,6.445581400000001,5,0,-0.77499998,0.8,0.0,0.0,0.0,0.0,0
105004,8,7.4770732,4.669134099999999,8.608509100000001,7.166323200000001,7.7213273000000004,5,0,-3.4642015,0.8,0.0,0.2,0.0,0.0,0
78216,0,10.600787,10.600787,12.395384,8.3903675,10.392876,2,0,-0.37272727,0.5,0.0,0.0,0.0,0.0,2
90175,0,12.498517999999999,7.563915700000001,7.677728699999999,4.2578515999999995,6.4061742,5,0,-2.2196617,0.6,0.0,0.0,0.0,0.2,0
62393,1,11.811160000000001,7.445283900000001,10.534632,4.8523669,7.9342350999999995,5,0,-0.87,0.4,0.0,0.0,0.0,0.0,2
104348,4,5.4863767999999995,2.9641382999999997,4.68923,3.4467232000000005,4.1896143,5,0,-2.5052872,0.8,0.0,0.0,0.0,0.0,0
107229,15,11.871979,5.592411,8.771766699999999,6.567472,7.6211338,5,0,-1.2473691,0.8,0.0,0.2,0.0,0.0,0
85411,3,7.883636500000001,5.5420837,5.2139034,1.3712525,3.6930454,5,0,-0.11428571,0.6,0.0,0.0,0.0,0.4,0
91993,4,14.371970999999998,7.7922974,17.261255,5.3416071,9.965167,5,0,-1.2875,0.6,0.0,0.0,0.0,0.0,2
86754,3,9.394213699999998,6.0762892,6.3698315999999995,4.153481,5.1150970000000004,5,0,-3.3181961,0.6,0.0,0.0,0.0,0.0,0
107333,2,12.056738000000001,6.9172187,7.6777467999999995,4.1346545,6.3498068,5,0,-2.8253732000000005,0.8,0.0,0.2,0.0,0.0,0
100307,0,16.285286,10.977171,9.3763876,6.1270614000000005,7.889962700000001,3,0,-0.10714286,0.666666667,0.0,0.0,0.0,0.0,2
1141,0,2.5348921000000004,1.9261305,4.545506,3.643641,4.1081014,3,0,-0.40000001,0.0,0.333333333,0.0,0.0,0.0,0
56177,2,7.0902338,3.8686807,5.6540532,3.6510962999999994,4.6306257,5,0,-0.5642857,0.4,0.0,0.0,0.0,0.4,0
78262,0,10.656275,7.856437700000001,9.307882300000001,4.117909,6.9006953,4,0,-1.9166666,0.5,0.0,0.25,0.25,0.0,0
52045,0,11.921663,8.6128387,9.6423492,6.1521974,7.4680557,3,0,-2.173032,0.333333333,0.0,0.333333333,0.0,0.0,2
22983,2,4.8571229,2.9528003,5.2407965999999995,3.7303946000000003,4.4177613,5,0,-0.22499999,0.2,0.2,0.0,0.0,0.4,0
34954,0,15.702356,10.347023,14.319493,4.2366314,10.305017999999999,5,0,-2.0,0.2,0.4,0.0,0.0,0.0,2
15097,0,13.628098000000001,13.628098000000001,12.558286,9.7477617,11.153024,2,0,-0.8125,0.0,0.5,0.0,0.0,0.0,2
90509,1,12.814734,8.314741099999999,10.383771000000001,4.0870295,6.9789281,5,0,-0.2,0.6,0.0,0.0,0.0,0.0,2
56523,31,7.469874400000001,4.9558887,4.018205200000001,3.0708222000000003,3.6384019999999997,5,0,-0.80000001,0.4,0.2,0.0,0.0,0.0,3
111787,74,5.8881459000000005,3.4463178999999995,4.297675099999999,2.1713424,3.242914,5,1,-2.3386567000000005,1.0,0.0,0.0,0.0,0.0,1
32139,0,13.470429000000001,6.2712426,9.423891099999999,4.4323974,6.5216103,5,0,-0.37142858,0.2,0.0,0.6,0.0,0.0,2
83504,4,3.7209830000000004,2.4073207,9.4793625,6.139399099999999,7.577491800000001,5,0,-0.125,0.6,0.0,0.0,0.0,0.0,0
86647,4,9.2823477,5.4446582999999995,9.7966709,3.2175786,5.527758599999999,5,0,-0.66363639,0.6,0.0,0.2,0.0,0.0,0
38662,0,20.751232,11.323404,17.156801,3.7982326,7.2729006,5,0,-4.224806299999999,0.2,0.2,0.2,0.0,0.4,2
29075,3,11.395023,6.8381205000000005,8.8143778,2.7612355,5.951261,5,0,-1.5,0.2,0.2,0.0,0.0,0.0,0
23025,16,5.009212000000001,3.396457,5.7476711,3.83915,4.7844324,5,0,-0.7153845999999999,0.2,0.2,0.0,0.0,0.0,0
88772,3,11.255360000000001,5.6558223,7.525762599999999,2.6831942000000004,3.9828732000000002,5,0,-1.25,0.6,0.2,0.0,0.0,0.0,0
78204,0,10.588313000000001,7.328914599999999,6.300618599999999,5.2426405,5.6992636,4,0,-0.80000001,0.5,0.25,0.0,0.0,0.0,0
104848,10,7.143735400000001,4.2589006,4.6024675,3.2006691000000003,3.9404782999999997,5,0,-0.11666667,0.8,0.0,0.0,0.0,0.0,0
104884,20,7.2245436000000005,3.8506656,4.228715900000001,2.1497109,3.379061,5,0,-0.375,0.8,0.0,0.0,0.0,0.0,3
73580,0,3.9714913,3.9714913,6.2729301,3.6025856,4.9377580000000005,2,0,-0.44545454,0.5,0.5,0.0,0.0,0.0,0
25036,2,8.3566303,6.0266633,7.8814839999999995,3.911,5.834795,5,0,-2.4111111000000003,0.2,0.2,0.2,0.0,0.0,0
78423,0,10.822609,6.7447925,7.6228414,1.9560939,4.3237629,4,0,-0.80833334,0.5,0.0,0.0,0.0,0.0,0
52260,0,12.314913,9.1495371,12.617098,6.4670773,8.7909889,3,0,-0.14,0.333333333,0.0,0.0,0.0,0.0,2
50817,0,9.9808903,9.271677,8.546967500000001,4.2558193,5.7495297999999995,3,0,-0.72500002,0.333333333,0.0,0.0,0.0,0.0,0
8394,0,9.961862599999998,8.558209399999999,12.27212,4.7899818,8.576584800000001,3,0,-1.4428571000000001,0.0,0.0,0.0,0.0,0.333333333,2
87778,5,10.37203,7.0195599,7.4190383,2.5210767000000005,5.7430835,5,0,-0.41999999,0.6,0.0,0.0,0.2,0.0,0
97378,0,6.9362864,4.6420627,9.1261015,7.6137166,8.294860799999999,3,0,-1.3142858,0.666666667,0.333333333,0.0,0.0,0.0,0
106631,5,10.749298,5.0530672,13.296806,10.823238,11.457607000000001,5,0,-1.0357143,0.8,0.0,0.0,0.0,0.0,2
89418,2,11.808803999999999,6.7002859,9.3753595,2.6819353,7.6487489,5,0,-0.93333334,0.6,0.0,0.0,0.0,0.0,0
71467,1,20.550938000000002,11.227188,11.361246000000001,2.3728027000000003,7.866062599999999,5,0,-0.65714288,0.4,0.0,0.2,0.0,0.0,2
31242,0,12.816303999999999,7.861481200000001,7.6354213,4.8192163,6.0642009,5,0,-3.2247789,0.2,0.0,0.4,0.0,0.0,2
41311,0,8.472735400000001,5.7086835,10.646471,3.7574110000000003,7.914391999999999,4,0,-0.52857143,0.25,0.25,0.0,0.0,0.25,0
56231,0,7.162468400000001,4.500896900000001,5.723231299999999,2.9649909,4.5144763,5,0,-2.2107277,0.4,0.0,0.2,0.0,0.2,0
113127,21,9.0496368,4.9645475999999995,6.6014462,2.6967907,4.2299705,5,1,-1.8181819,1.0,0.0,0.0,0.0,0.0,3
64041,0,12.917857000000001,9.5972452,11.333114,4.524066,7.073752900000001,5,0,-0.57333332,0.4,0.2,0.0,0.0,0.0,2
107076,8,11.582949000000001,6.9132872,15.297255999999999,6.047823,9.600849199999999,5,0,-0.35555556,0.8,0.2,0.0,0.0,0.0,2
88162,4,10.717963000000001,7.528378999999999,8.452997199999999,2.8603065,5.7066288,5,0,-1.0428572,0.6,0.2,0.0,0.0,0.0,0
26022,3,9.2499552,6.569644,11.44364,5.1957855,8.1792727,5,0,-1.2166667,0.2,0.2,0.0,0.0,0.0,0
84159,101,5.8377447,3.9911571000000006,5.1438832,2.0216808,3.5464709,5,0,-0.51538461,0.6,0.2,0.0,0.0,0.0,1
94694,0,18.001944,10.488567999999999,15.786785,6.722253299999999,9.2709236,5,0,-1.7555555,0.6,0.0,0.0,0.0,0.0,2
57000,3,7.9677334,5.1341653,6.101235900000001,2.6524429,3.9509529999999997,5,0,-2.5734811,0.4,0.0,0.0,0.0,0.4,0
57326,0,8.2610645,4.9444714,9.6917353,5.5141497,7.1575766000000005,5,0,-3.087501,0.4,0.2,0.0,0.0,0.0,0
72356,0,24.915997,13.676012,20.107998000000002,2.5042589,9.7550306,5,0,-0.65263158,0.4,0.2,0.0,0.0,0.0,2
34307,0,15.164432999999999,9.671820599999998,9.712940199999998,3.0760064,6.5316305,5,0,-2.1636363999999997,0.2,0.2,0.0,0.0,0.0,2
1274,0,3.0034187,1.9146118000000003,11.469371,9.0052128,10.341771000000001,5,1,-1.4965146999999999,0.0,0.0,0.0,0.0,1.0,0
71101,1,19.696356,12.064865,15.195063000000001,6.410418,9.980000500000001,5,0,-1.0,0.4,0.0,0.0,0.2,0.0,2
62670,1,11.972354,8.574625,11.731853,5.9157395,8.740998300000001,5,0,-2.1796689,0.4,0.0,0.0,0.0,0.0,2
91728,5,14.100819,8.1517048,10.578754,2.8141165,6.7827106,5,0,-0.40000001,0.6,0.0,0.0,0.0,0.0,2
81899,0,16.102573,12.271348,16.898811,4.3850727,11.477589,4,0,-1.42,0.5,0.25,0.0,0.0,0.0,2
60444,1,10.623,7.8098965,8.348584200000001,3.9834754,6.2059945999999995,5,0,-0.95814806,0.4,0.0,0.2,0.0,0.0,0
25342,0,8.6550102,4.8421544999999995,8.5924101,5.523884799999999,7.0085802,5,0,-0.37692308,0.2,0.0,0.6,0.0,0.0,0
86079,10,8.661726,5.8655610000000005,11.244421,5.6597457,8.1642189,5,0,-1.4410914,0.6,0.2,0.2,0.0,0.0,0
57749,0,8.648263900000002,4.962284599999999,7.8259101,3.043401,5.2525654,5,0,-1.25,0.4,0.0,0.0,0.0,0.2,0
93866,1,16.682089,8.3277969,8.895935099999999,6.281017299999999,7.7971663,5,0,-3.5880002999999996,0.6,0.2,0.0,0.0,0.0,2
112225,4,7.0190349,3.3634222,4.1444178,3.2142060000000003,3.4487940999999998,5,1,-1.3313121,1.0,0.0,0.0,0.0,0.0,0
114613,0,12.576089,7.8199182,12.251418,10.199435000000001,11.408315,4,1,-0.1,1.0,0.0,0.0,0.0,0.0,2
105096,16,7.728932400000001,5.108521499999999,8.419257199999999,5.9989552,6.9993572,5,0,-0.17142858,0.8,0.0,0.0,0.0,0.0,0
82605,0,17.952946,9.6042881,14.341261,11.622850999999999,13.254967,4,0,-0.66250002,0.5,0.0,0.25,0.25,0.0,2
106711,6,10.925089999999999,6.5021486,8.419257199999999,5.9989552,7.2151504,5,0,-1.2682861,0.8,0.0,0.2,0.0,0.0,0
56548,5,7.5004234,4.1095238,9.450139,5.732186799999999,7.9719505,5,0,-0.87692308,0.4,0.2,0.0,0.0,0.0,0
90579,9,12.882914999999999,6.579444400000001,14.42005,2.9090085,6.5179029,5,0,-0.2888889,0.6,0.2,0.0,0.0,0.0,2
101142,0,6.354256200000001,4.6363902,3.9748459,2.9328522999999995,3.5674288,4,0,-1.26,0.75,0.25,0.0,0.0,0.0,0
106834,1,11.157808000000001,6.096146599999999,8.452997199999999,5.998994799999999,7.185144900000001,5,0,-0.37272727,0.8,0.0,0.0,0.0,0.0,0
90507,1,12.812176,7.163707700000001,13.2275,1.915557,6.646462400000001,5,0,-2.075,0.6,0.0,0.2,0.0,0.0,2
29022,0,11.371029,6.8161798,10.973974,6.384158599999999,8.5755386,5,0,-2.8514494999999997,0.2,0.0,0.6,0.0,0.0,2
64251,1,13.078797,8.045452099999999,12.056763,5.4952078,9.9640694,5,0,-1.8176471,0.4,0.0,0.0,0.0,0.0,2
54282,0,18.622742000000002,12.924517999999999,10.766625999999999,3.1833193,7.4948754,3,0,-2.2166667,0.333333333,0.0,0.0,0.0,0.0,2
31247,0,12.820644,7.6041269,6.9739738,3.3784987999999996,5.0655956,5,0,-0.55555558,0.2,0.2,0.2,0.0,0.0,0
105010,12,7.4965386,3.8045897000000006,9.5465717,6.0433283,7.795746799999999,5,0,-1.096398,0.8,0.0,0.2,0.0,0.0,0
107424,3,12.223248,6.5545173,7.337078599999999,3.490422,4.884345099999999,5,0,-0.33750001,0.8,0.0,0.0,0.0,0.0,0
105083,6,7.6959352,4.4928408,7.2410398,4.8474641,5.4328237,5,0,-1.9681349,0.8,0.0,0.2,0.0,0.0,0
439,0,2.2012047999999997,2.2012047999999997,11.430835,10.502985,10.96691,2,1,-3.1171298,0.0,0.0,0.0,0.0,1.0,0
104186,7,4.5973063,2.6560264,4.323443900000001,2.1713424,3.3369231,5,0,-0.57272726,0.8,0.0,0.0,0.0,0.0,0
8561,0,10.049225999999999,10.049225999999999,5.9710946,4.6643562,5.3177252,2,0,-1.2,0.0,0.5,0.0,0.0,0.0,0
115087,0,14.115019,14.115019,9.6093645,6.8239369000000005,8.216650999999999,2,1,-0.1,1.0,0.0,0.0,0.0,0.0,2
76182,0,8.298204400000001,5.9772992,13.296806,6.8371735000000005,10.780308999999999,4,0,-1.3333334,0.5,0.0,0.0,0.0,0.0,2
115960,1,18.971428,11.47311,13.984772,4.3968668,8.6696024,5,1,-1.4088943,1.0,0.0,0.0,0.0,0.0,2
67291,0,15.383832,9.4783859,10.879777,6.4138817999999995,9.0123186,5,0,-1.6811767,0.4,0.0,0.0,0.0,0.6,2
85034,10,7.4187856,4.5043372999999995,5.335329499999999,3.1856496,4.249918900000001,5,0,-0.35990924,0.6,0.0,0.2,0.0,0.0,0
24104,10,7.3050041,4.6721973,4.7497153,2.3321476000000003,3.3887272000000004,5,0,-1.0230769,0.2,0.2,0.0,0.0,0.0,0
84586,2,6.752841900000001,3.436383,7.435485400000001,4.3505254,6.2268887,5,0,-1.8604223000000002,0.6,0.0,0.0,0.0,0.0,0
92763,3,15.259970000000001,8.9018841,8.6804123,4.6009851,6.5907173,5,0,-0.88,0.6,0.2,0.0,0.0,0.0,2
105957,3,9.5549765,4.7173243,11.004871000000001,6.063058900000001,9.3744049,5,0,-1.0,0.8,0.2,0.0,0.0,0.0,0
23922,0,7.0000925,5.3104081,4.170411100000001,2.5820627,3.5569556,5,0,-0.71249998,0.2,0.2,0.0,0.0,0.4,0
64899,1,13.547464999999999,8.9688921,9.5623951,4.3400559,7.3666005000000006,5,0,-2.8793883,0.4,0.2,0.2,0.0,0.0,2
108113,7,13.754475,6.9582086,10.20749,4.9111351999999995,6.9211855,5,0,-2.8252978,0.8,0.2,0.0,0.0,0.0,0
25818,0,9.0888662,6.345415099999999,5.9082227,2.1945848,4.3485211999999995,5,0,-0.35454544,0.2,0.0,0.0,0.2,0.0,0
60902,3,10.903984,7.103499900000001,7.689112700000001,2.9983193999999997,4.790970300000001,5,0,-1.0700001000000001,0.4,0.4,0.0,0.0,0.0,0
61702,1,11.416698,5.3708978,10.758179,4.8947401,7.265592599999999,5,0,-2.1916666,0.4,0.0,0.6,0.0,0.0,2
94687,0,17.989216,11.319397,11.052287,7.097593300000001,8.7180462,5,0,-0.40000001,0.6,0.0,0.0,0.0,0.0,2
60040,2,10.353665,6.883074799999999,8.558075,6.4215665,7.367687700000001,5,0,-0.96363634,0.4,0.4,0.0,0.0,0.0,0
104552,58,6.2934394000000005,3.7183881000000003,5.0046390999999995,2.2823173999999997,3.6944095999999997,5,0,-0.98888886,0.8,0.2,0.0,0.0,0.0,3
107841,8,13.179309,7.4312625,11.727606,5.6850190000000005,8.9031649,5,0,-0.1375,0.8,0.0,0.0,0.0,0.0,2
16977,0,15.002796,8.7025757,10.99646,2.4584348,5.5294652,5,0,-0.93333334,0.0,0.0,0.0,0.0,0.4,2
6123,1,8.6814594,5.2900047,13.256392000000002,10.157522,11.188667,5,0,-3.7555989999999997,0.0,0.0,0.6,0.0,0.0,2
59999,0,10.322998,6.1547632000000005,7.6210561000000006,3.5907949999999995,5.376615,5,0,-1.0857143,0.4,0.2,0.0,0.0,0.0,0
88562,4,11.060833,6.9195147,8.2646894,2.8525774,5.4539127,5,0,-0.37777779,0.6,0.0,0.0,0.0,0.0,0
60459,0,10.628355,6.584274799999999,8.2396431,4.9306583,6.8828735,5,0,-1.1846153999999998,0.4,0.0,0.0,0.0,0.4,0
26376,7,9.5369034,5.620761900000001,12.612434,6.046018599999999,8.837404300000001,5,0,-2.4308002,0.2,0.2,0.2,0.0,0.0,0
15202,0,13.693028,7.5232458,10.756718,4.0604091,7.704092999999999,5,0,-4.1824412,0.0,0.0,0.8,0.0,0.0,2
106659,5,10.805245,7.263911200000001,7.5378141,3.4980364,6.2477913,5,0,-1.5,0.8,0.0,0.2,0.0,0.0,0
109269,3,16.688745,9.845120399999999,14.805576,5.2397738,10.652466,5,0,-0.5777778,0.8,0.2,0.0,0.0,0.0,2
8986,0,10.274582,6.3513082999999995,6.9258093999999994,2.7474277000000003,4.7569003,5,0,-1.936998,0.0,0.0,0.6,0.0,0.0,0
91142,5,13.495606,6.9079041,11.073317,5.4653068,6.9991902999999995,5,0,-0.93333334,0.6,0.0,0.0,0.0,0.0,2
113514,5,9.9554653,6.880895599999999,9.9359035,4.4801807,7.161482799999999,5,1,-0.1,1.0,0.0,0.0,0.0,0.0,0
115690,1,16.929426,9.7270355,15.940426,4.6291237,9.5000725,5,1,-0.75714284,1.0,0.0,0.0,0.0,0.0,2
85303,7,7.7609186,4.632484,5.211486799999999,3.4480209000000004,4.228324400000001,5,0,-1.9177357,0.6,0.0,0.2,0.0,0.0,0
4097,1,7.1800208,4.1134943999999996,4.310766200000001,1.0246524,2.7029502,5,0,-1.1799998999999999,0.0,0.2,0.0,0.2,0.6,0
60847,2,10.864737,6.991047900000001,10.825981,6.1455359000000005,8.5433664,5,0,-1.5599999,0.4,0.2,0.0,0.0,0.0,2
86633,1,9.2681417,6.6413541,6.597674799999999,4.491867500000001,5.4374757,5,0,-0.38461539,0.6,0.2,0.0,0.0,0.0,0
102213,0,10.55433,5.9286494,10.666625,4.6289821,6.6610594,4,0,-0.2857143,0.75,0.25,0.0,0.0,0.0,0
