,clusters,clusters
56112,0,-0.8049414009840504
38529,1,0.3830033676964871
64430,0,-0.8049414009840504
93502,0,-0.8049414009840504
64770,1,0.3830033676964871
87112,0,-0.8049414009840504
15236,1,0.3830033676964871
27703,0,-0.8049414009840504
80223,1,0.3830033676964871
34921,1,0.3830033676964871
7063,1,0.3830033676964871
89177,0,-0.8049414009840504
46645,1,0.3830033676964871
19274,1,0.3830033676964871
60827,0,-0.8049414009840504
83404,1,0.3830033676964871
38777,1,0.3830033676964871
34426,1,0.3830033676964871
114819,0,-0.8049414009840504
40205,1,0.3830033676964871
92486,0,-0.8049414009840504
31228,1,0.3830033676964871
20428,1,0.3830033676964871
59141,1,0.3830033676964871
88344,0,-0.8049414009840504
84450,0,-0.8049414009840504
21972,1,0.3830033676964871
56705,0,-0.8049414009840504
52277,1,0.3830033676964871
105913,0,-0.8049414009840504
104250,0,-0.8049414009840504
107574,0,-0.8049414009840504
61438,1,0.3830033676964871
14823,1,0.3830033676964871
90673,0,-0.8049414009840504
8598,1,0.3830033676964871
20315,1,0.3830033676964871
87266,0,-0.8049414009840504
13290,1,0.3830033676964871
101947,1,0.3830033676964871
10594,1,0.3830033676964871
91242,0,-0.8049414009840504
56909,0,-0.8049414009840504
14702,1,0.3830033676964871
75729,1,0.3830033676964871
85441,3,2.7588929050575617
104129,3,2.7588929050575617
83882,0,-0.8049414009840504
28094,1,0.3830033676964871
104072,0,-0.8049414009840504
52490,1,0.3830033676964871
32501,1,0.3830033676964871
60587,1,0.3830033676964871
104095,0,-0.8049414009840504
87650,0,-0.8049414009840504
96295,1,0.3830033676964871
40294,1,0.3830033676964871
88136,0,-0.8049414009840504
104440,3,2.7588929050575617
104593,2,1.5709481363770244
17465,0,-0.8049414009840504
86065,0,-0.8049414009840504
83963,0,-0.8049414009840504
9956,1,0.3830033676964871
87841,0,-0.8049414009840504
111899,3,2.7588929050575617
98372,1,0.3830033676964871
107661,0,-0.8049414009840504
90364,0,-0.8049414009840504
61437,0,-0.8049414009840504
60671,0,-0.8049414009840504
104866,2,1.5709481363770244
105095,3,2.7588929050575617
88254,0,-0.8049414009840504
26351,1,0.3830033676964871
108208,0,-0.8049414009840504
55605,0,-0.8049414009840504
88148,0,-0.8049414009840504
114695,0,-0.8049414009840504
38846,1,0.3830033676964871
82855,1,0.3830033676964871
24244,0,-0.8049414009840504
35718,1,0.3830033676964871
8274,1,0.3830033676964871
26101,0,-0.8049414009840504
7912,1,0.3830033676964871
22924,1,0.3830033676964871
36711,1,0.3830033676964871
50584,1,0.3830033676964871
15251,1,0.3830033676964871
16429,1,0.3830033676964871
64354,0,-0.8049414009840504
105586,3,2.7588929050575617
19890,1,0.3830033676964871
29753,1,0.3830033676964871
115448,1,0.3830033676964871
50133,1,0.3830033676964871
10860,1,0.3830033676964871
28236,1,0.3830033676964871
107529,0,-0.8049414009840504
88170,0,-0.8049414009840504
33537,1,0.3830033676964871
55536,0,-0.8049414009840504
85223,0,-0.8049414009840504
60245,0,-0.8049414009840504
12349,1,0.3830033676964871
89340,0,-0.8049414009840504
91416,1,0.3830033676964871
87973,0,-0.8049414009840504
69993,0,-0.8049414009840504
30094,0,-0.8049414009840504
79197,1,0.3830033676964871
87903,0,-0.8049414009840504
16601,1,0.3830033676964871
86523,0,-0.8049414009840504
105207,3,2.7588929050575617
11451,1,0.3830033676964871
62384,0,-0.8049414009840504
100124,1,0.3830033676964871
11454,1,0.3830033676964871
34304,1,0.3830033676964871
56556,0,-0.8049414009840504
116023,1,0.3830033676964871
89704,0,-0.8049414009840504
115222,0,-0.8049414009840504
72189,1,0.3830033676964871
107788,0,-0.8049414009840504
56596,3,2.7588929050575617
83781,0,-0.8049414009840504
15998,1,0.3830033676964871
63165,1,0.3830033676964871
59311,0,-0.8049414009840504
86839,0,-0.8049414009840504
37091,1,0.3830033676964871
8214,0,-0.8049414009840504
107496,0,-0.8049414009840504
50343,1,0.3830033676964871
108843,0,-0.8049414009840504
64673,0,-0.8049414009840504
18277,1,0.3830033676964871
55559,1,0.3830033676964871
60386,0,-0.8049414009840504
32219,1,0.3830033676964871
85723,0,-0.8049414009840504
21568,1,0.3830033676964871
114715,0,-0.8049414009840504
59205,0,-0.8049414009840504
57407,0,-0.8049414009840504
23803,3,2.7588929050575617
27387,1,0.3830033676964871
86351,0,-0.8049414009840504
7201,1,0.3830033676964871
48178,1,0.3830033676964871
16877,1,0.3830033676964871
33207,1,0.3830033676964871
92182,0,-0.8049414009840504
55821,0,-0.8049414009840504
101065,1,0.3830033676964871
1881,1,0.3830033676964871
85178,0,-0.8049414009840504
44582,1,0.3830033676964871
89927,0,-0.8049414009840504
115974,1,0.3830033676964871
105156,2,1.5709481363770244
60598,0,-0.8049414009840504
86633,0,-0.8049414009840504
94760,1,0.3830033676964871
114130,0,-0.8049414009840504
58983,0,-0.8049414009840504
88212,1,0.3830033676964871
85375,0,-0.8049414009840504
107356,0,-0.8049414009840504
23710,0,-0.8049414009840504
90337,0,-0.8049414009840504
105624,0,-0.8049414009840504
107191,0,-0.8049414009840504
85371,0,-0.8049414009840504
114904,1,0.3830033676964871
4486,1,0.3830033676964871
54954,3,2.7588929050575617
18990,1,0.3830033676964871
12631,1,0.3830033676964871
111027,3,2.7588929050575617
66602,0,-0.8049414009840504
21539,1,0.3830033676964871
59875,0,-0.8049414009840504
102220,1,0.3830033676964871
83515,3,2.7588929050575617
33615,1,0.3830033676964871
29290,1,0.3830033676964871
63876,0,-0.8049414009840504
14952,1,0.3830033676964871
39007,1,0.3830033676964871
69002,1,0.3830033676964871
23045,1,0.3830033676964871
106559,0,-0.8049414009840504
64806,0,-0.8049414009840504
57983,0,-0.8049414009840504
11888,1,0.3830033676964871
83934,2,1.5709481363770244
104913,0,-0.8049414009840504
71860,1,0.3830033676964871
68408,0,-0.8049414009840504
64981,0,-0.8049414009840504
107243,0,-0.8049414009840504
111737,3,2.7588929050575617
116008,0,-0.8049414009840504
89070,0,-0.8049414009840504
101042,1,0.3830033676964871
75001,1,0.3830033676964871
53540,1,0.3830033676964871
56041,0,-0.8049414009840504
36677,0,-0.8049414009840504
84125,3,2.7588929050575617
5900,0,-0.8049414009840504
4432,1,0.3830033676964871
105219,0,-0.8049414009840504
50273,1,0.3830033676964871
7182,1,0.3830033676964871
39356,1,0.3830033676964871
85861,0,-0.8049414009840504
113858,1,0.3830033676964871
83501,0,-0.8049414009840504
84037,0,-0.8049414009840504
93391,1,0.3830033676964871
17624,1,0.3830033676964871
34555,1,0.3830033676964871
85055,0,-0.8049414009840504
104495,2,1.5709481363770244
96890,1,0.3830033676964871
58670,0,-0.8049414009840504
114128,0,-0.8049414009840504
48369,1,0.3830033676964871
78208,1,0.3830033676964871
72036,1,0.3830033676964871
49695,1,0.3830033676964871
91722,1,0.3830033676964871
50240,1,0.3830033676964871
90580,0,-0.8049414009840504
89826,0,-0.8049414009840504
86068,0,-0.8049414009840504
107669,0,-0.8049414009840504
38692,1,0.3830033676964871
56156,0,-0.8049414009840504
92542,0,-0.8049414009840504
69193,1,0.3830033676964871
105213,3,2.7588929050575617
89167,0,-0.8049414009840504
105567,3,2.7588929050575617
58561,0,-0.8049414009840504
37374,0,-0.8049414009840504
52528,1,0.3830033676964871
89934,0,-0.8049414009840504
26362,1,0.3830033676964871
54934,0,-0.8049414009840504
83682,0,-0.8049414009840504
2544,1,0.3830033676964871
75693,1,0.3830033676964871
105938,3,2.7588929050575617
86239,0,-0.8049414009840504
28782,0,-0.8049414009840504
108175,0,-0.8049414009840504
114598,1,0.3830033676964871
52066,1,0.3830033676964871
107138,0,-0.8049414009840504
85245,3,2.7588929050575617
106923,0,-0.8049414009840504
92045,0,-0.8049414009840504
42197,1,0.3830033676964871
104227,0,-0.8049414009840504
111372,0,-0.8049414009840504
96456,1,0.3830033676964871
58633,0,-0.8049414009840504
61132,0,-0.8049414009840504
20289,1,0.3830033676964871
47810,1,0.3830033676964871
80720,1,0.3830033676964871
36098,1,0.3830033676964871
63907,0,-0.8049414009840504
89327,0,-0.8049414009840504
27642,1,0.3830033676964871
62764,1,0.3830033676964871
7514,1,0.3830033676964871
50084,1,0.3830033676964871
103052,1,0.3830033676964871
56406,0,-0.8049414009840504
33026,1,0.3830033676964871
78088,1,0.3830033676964871
95801,1,0.3830033676964871
87487,0,-0.8049414009840504
26166,1,0.3830033676964871
106610,0,-0.8049414009840504
54162,1,0.3830033676964871
71129,1,0.3830033676964871
57052,3,2.7588929050575617
90398,0,-0.8049414009840504
104318,3,2.7588929050575617
69492,1,0.3830033676964871
63851,0,-0.8049414009840504
66241,1,0.3830033676964871
86984,0,-0.8049414009840504
64459,1,0.3830033676964871
85639,0,-0.8049414009840504
84065,0,-0.8049414009840504
85690,0,-0.8049414009840504
106157,0,-0.8049414009840504
47885,1,0.3830033676964871
91396,0,-0.8049414009840504
84992,3,2.7588929050575617
28430,1,0.3830033676964871
29877,1,0.3830033676964871
52178,1,0.3830033676964871
63690,0,-0.8049414009840504
59072,0,-0.8049414009840504
84881,3,2.7588929050575617
95483,1,0.3830033676964871
54908,3,2.7588929050575617
77378,1,0.3830033676964871
82789,1,0.3830033676964871
105759,3,2.7588929050575617
5002,1,0.3830033676964871
35877,1,0.3830033676964871
25898,0,-0.8049414009840504
77236,0,-0.8049414009840504
31230,1,0.3830033676964871
97095,1,0.3830033676964871
50977,1,0.3830033676964871
106685,0,-0.8049414009840504
78156,1,0.3830033676964871
83866,2,1.5709481363770244
54903,0,-0.8049414009840504
91541,0,-0.8049414009840504
85108,0,-0.8049414009840504
108557,0,-0.8049414009840504
107057,0,-0.8049414009840504
79402,1,0.3830033676964871
57824,0,-0.8049414009840504
45441,1,0.3830033676964871
111564,3,2.7588929050575617
106899,0,-0.8049414009840504
90762,0,-0.8049414009840504
25320,0,-0.8049414009840504
115360,1,0.3830033676964871
77936,1,0.3830033676964871
45889,1,0.3830033676964871
68788,0,-0.8049414009840504
7901,1,0.3830033676964871
59620,0,-0.8049414009840504
84014,0,-0.8049414009840504
98792,1,0.3830033676964871
77467,1,0.3830033676964871
86348,0,-0.8049414009840504
27780,1,0.3830033676964871
104642,3,2.7588929050575617
164,1,0.3830033676964871
56710,0,-0.8049414009840504
79814,1,0.3830033676964871
60021,0,-0.8049414009840504
17938,1,0.3830033676964871
104568,0,-0.8049414009840504
28802,0,-0.8049414009840504
87136,0,-0.8049414009840504
115750,0,-0.8049414009840504
61468,0,-0.8049414009840504
105978,3,2.7588929050575617
107498,0,-0.8049414009840504
83595,3,2.7588929050575617
86231,0,-0.8049414009840504
63257,0,-0.8049414009840504
104562,3,2.7588929050575617
114762,1,0.3830033676964871
33508,1,0.3830033676964871
16971,1,0.3830033676964871
55192,1,0.3830033676964871
98874,1,0.3830033676964871
896,1,0.3830033676964871
86008,0,-0.8049414009840504
53455,1,0.3830033676964871
105110,0,-0.8049414009840504
51059,1,0.3830033676964871
106806,0,-0.8049414009840504
112130,0,-0.8049414009840504
103171,1,0.3830033676964871
85911,0,-0.8049414009840504
79768,1,0.3830033676964871
59033,0,-0.8049414009840504
104452,3,2.7588929050575617
105260,0,-0.8049414009840504
92451,0,-0.8049414009840504
69780,1,0.3830033676964871
42415,1,0.3830033676964871
21070,1,0.3830033676964871
35224,1,0.3830033676964871
107054,0,-0.8049414009840504
89739,0,-0.8049414009840504
108274,0,-0.8049414009840504
85978,0,-0.8049414009840504
45823,1,0.3830033676964871
83918,0,-0.8049414009840504
28465,0,-0.8049414009840504
37092,1,0.3830033676964871
55331,0,-0.8049414009840504
45911,1,0.3830033676964871
90887,0,-0.8049414009840504
61304,0,-0.8049414009840504
86952,3,2.7588929050575617
90579,0,-0.8049414009840504
90798,0,-0.8049414009840504
66897,0,-0.8049414009840504
94215,0,-0.8049414009840504
6096,0,-0.8049414009840504
87700,0,-0.8049414009840504
32004,1,0.3830033676964871
81354,1,0.3830033676964871
57295,0,-0.8049414009840504
59870,0,-0.8049414009840504
84059,0,-0.8049414009840504
107805,0,-0.8049414009840504
35959,1,0.3830033676964871
70876,1,0.3830033676964871
47973,1,0.3830033676964871
106486,0,-0.8049414009840504
83488,0,-0.8049414009840504
105917,0,-0.8049414009840504
58176,0,-0.8049414009840504
56799,1,0.3830033676964871
2625,1,0.3830033676964871
29096,1,0.3830033676964871
106062,0,-0.8049414009840504
106249,0,-0.8049414009840504
107871,0,-0.8049414009840504
57331,1,0.3830033676964871
112019,3,2.7588929050575617
58798,1,0.3830033676964871
113776,0,-0.8049414009840504
106617,0,-0.8049414009840504
101151,1,0.3830033676964871
68717,1,0.3830033676964871
66047,0,-0.8049414009840504
109879,0,-0.8049414009840504
85535,0,-0.8049414009840504
9702,1,0.3830033676964871
95529,1,0.3830033676964871
107424,0,-0.8049414009840504
74028,1,0.3830033676964871
59383,0,-0.8049414009840504
108963,0,-0.8049414009840504
74232,1,0.3830033676964871
84032,0,-0.8049414009840504
58767,0,-0.8049414009840504
49279,1,0.3830033676964871
94834,0,-0.8049414009840504
61410,0,-0.8049414009840504
104795,0,-0.8049414009840504
58293,0,-0.8049414009840504
17018,1,0.3830033676964871
55726,3,2.7588929050575617
106836,0,-0.8049414009840504
44648,1,0.3830033676964871
32414,1,0.3830033676964871
44373,1,0.3830033676964871
57961,0,-0.8049414009840504
84512,0,-0.8049414009840504
95807,1,0.3830033676964871
9843,1,0.3830033676964871
63251,0,-0.8049414009840504
105172,3,2.7588929050575617
87050,0,-0.8049414009840504
58535,0,-0.8049414009840504
7789,1,0.3830033676964871
83881,0,-0.8049414009840504
1091,1,0.3830033676964871
29436,0,-0.8049414009840504
58088,0,-0.8049414009840504
63895,1,0.3830033676964871
39368,1,0.3830033676964871
106479,0,-0.8049414009840504
90302,0,-0.8049414009840504
89964,0,-0.8049414009840504
56610,0,-0.8049414009840504
85005,0,-0.8049414009840504
24966,0,-0.8049414009840504
58819,0,-0.8049414009840504
46267,1,0.3830033676964871
86816,0,-0.8049414009840504
42964,1,0.3830033676964871
57017,0,-0.8049414009840504
111895,0,-0.8049414009840504
112626,2,1.5709481363770244
106052,0,-0.8049414009840504
110838,0,-0.8049414009840504
89246,0,-0.8049414009840504
55175,0,-0.8049414009840504
32095,1,0.3830033676964871
115602,0,-0.8049414009840504
73930,1,0.3830033676964871
86076,3,2.7588929050575617
18633,1,0.3830033676964871
88016,0,-0.8049414009840504
14992,1,0.3830033676964871
59067,0,-0.8049414009840504
91136,0,-0.8049414009840504
93448,0,-0.8049414009840504
53818,1,0.3830033676964871
61285,0,-0.8049414009840504
12968,0,-0.8049414009840504
63702,0,-0.8049414009840504
46007,1,0.3830033676964871
102099,1,0.3830033676964871
108831,1,0.3830033676964871
89448,0,-0.8049414009840504
83556,0,-0.8049414009840504
105247,2,1.5709481363770244
86747,0,-0.8049414009840504
22608,1,0.3830033676964871
99400,1,0.3830033676964871
106614,0,-0.8049414009840504
35157,1,0.3830033676964871
55924,0,-0.8049414009840504
107472,0,-0.8049414009840504
9615,1,0.3830033676964871
107636,0,-0.8049414009840504
24214,1,0.3830033676964871
28523,0,-0.8049414009840504
107051,1,0.3830033676964871
9383,1,0.3830033676964871
60444,0,-0.8049414009840504
58871,0,-0.8049414009840504
90209,0,-0.8049414009840504
93590,0,-0.8049414009840504
42107,1,0.3830033676964871
87956,0,-0.8049414009840504
61312,0,-0.8049414009840504
5163,1,0.3830033676964871
90180,0,-0.8049414009840504
86598,3,2.7588929050575617
23585,0,-0.8049414009840504
37826,1,0.3830033676964871
62633,0,-0.8049414009840504
74074,1,0.3830033676964871
56497,0,-0.8049414009840504
96508,1,0.3830033676964871
107894,0,-0.8049414009840504
114398,0,-0.8049414009840504
85687,0,-0.8049414009840504
72471,1,0.3830033676964871
81526,1,0.3830033676964871
104690,0,-0.8049414009840504
92832,1,0.3830033676964871
48710,1,0.3830033676964871
92335,1,0.3830033676964871
68171,0,-0.8049414009840504
86972,0,-0.8049414009840504
61257,1,0.3830033676964871
92566,1,0.3830033676964871
90141,0,-0.8049414009840504
41217,1,0.3830033676964871
85471,3,2.7588929050575617
115077,0,-0.8049414009840504
30276,0,-0.8049414009840504
110312,1,0.3830033676964871
83585,0,-0.8049414009840504
113202,3,2.7588929050575617
6142,1,0.3830033676964871
61011,0,-0.8049414009840504
18129,1,0.3830033676964871
49958,1,0.3830033676964871
46404,1,0.3830033676964871
86675,0,-0.8049414009840504
95427,1,0.3830033676964871
13584,1,0.3830033676964871
63470,0,-0.8049414009840504
92113,0,-0.8049414009840504
46179,1,0.3830033676964871
87358,0,-0.8049414009840504
100723,1,0.3830033676964871
47739,1,0.3830033676964871
36846,1,0.3830033676964871
30354,0,-0.8049414009840504
75460,1,0.3830033676964871
104975,0,-0.8049414009840504
61583,0,-0.8049414009840504
76490,3,2.7588929050575617
76244,1,0.3830033676964871
104284,0,-0.8049414009840504
94271,0,-0.8049414009840504
49621,1,0.3830033676964871
47162,1,0.3830033676964871
76753,1,0.3830033676964871
85688,0,-0.8049414009840504
22759,0,-0.8049414009840504
10823,1,0.3830033676964871
95211,1,0.3830033676964871
111656,3,2.7588929050575617
90940,0,-0.8049414009840504
68639,0,-0.8049414009840504
28546,0,-0.8049414009840504
69948,0,-0.8049414009840504
61642,1,0.3830033676964871
2540,1,0.3830033676964871
88448,1,0.3830033676964871
23181,0,-0.8049414009840504
97853,1,0.3830033676964871
26124,0,-0.8049414009840504
83705,1,0.3830033676964871
56259,1,0.3830033676964871
99621,1,0.3830033676964871
85831,0,-0.8049414009840504
110837,1,0.3830033676964871
102262,1,0.3830033676964871
57338,0,-0.8049414009840504
110999,0,-0.8049414009840504
4925,1,0.3830033676964871
110384,1,0.3830033676964871
13923,1,0.3830033676964871
59430,0,-0.8049414009840504
58338,0,-0.8049414009840504
114341,0,-0.8049414009840504
57442,0,-0.8049414009840504
83622,3,2.7588929050575617
46229,1,0.3830033676964871
55362,0,-0.8049414009840504
61907,0,-0.8049414009840504
89612,0,-0.8049414009840504
108941,0,-0.8049414009840504
41860,1,0.3830033676964871
87348,0,-0.8049414009840504
66322,1,0.3830033676964871
104441,0,-0.8049414009840504
91251,0,-0.8049414009840504
60873,0,-0.8049414009840504
84425,0,-0.8049414009840504
39906,1,0.3830033676964871
42024,1,0.3830033676964871
86494,0,-0.8049414009840504
28834,0,-0.8049414009840504
72335,1,0.3830033676964871
93166,1,0.3830033676964871
34039,1,0.3830033676964871
104364,0,-0.8049414009840504
9196,1,0.3830033676964871
85738,0,-0.8049414009840504
32243,0,-0.8049414009840504
36285,1,0.3830033676964871
28776,0,-0.8049414009840504
55488,3,2.7588929050575617
111550,3,2.7588929050575617
62578,0,-0.8049414009840504
57731,0,-0.8049414009840504
1984,1,0.3830033676964871
46556,1,0.3830033676964871
86215,0,-0.8049414009840504
93294,0,-0.8049414009840504
57099,0,-0.8049414009840504
25044,0,-0.8049414009840504
57709,0,-0.8049414009840504
25725,0,-0.8049414009840504
33648,1,0.3830033676964871
100326,1,0.3830033676964871
60217,0,-0.8049414009840504
85896,0,-0.8049414009840504
83518,3,2.7588929050575617
87944,0,-0.8049414009840504
76594,1,0.3830033676964871
115327,0,-0.8049414009840504
72426,0,-0.8049414009840504
112151,0,-0.8049414009840504
83055,1,0.3830033676964871
32709,1,0.3830033676964871
76754,1,0.3830033676964871
67471,1,0.3830033676964871
90868,1,0.3830033676964871
63775,0,-0.8049414009840504
60350,0,-0.8049414009840504
41945,1,0.3830033676964871
111456,0,-0.8049414009840504
70497,1,0.3830033676964871
103329,1,0.3830033676964871
104731,2,1.5709481363770244
63157,0,-0.8049414009840504
87492,0,-0.8049414009840504
22749,1,0.3830033676964871
34623,1,0.3830033676964871
38004,1,0.3830033676964871
104210,0,-0.8049414009840504
58487,0,-0.8049414009840504
61866,0,-0.8049414009840504
102271,1,0.3830033676964871
44076,1,0.3830033676964871
104193,0,-0.8049414009840504
21636,1,0.3830033676964871
83635,0,-0.8049414009840504
85874,0,-0.8049414009840504
104605,2,1.5709481363770244
66167,1,0.3830033676964871
7311,1,0.3830033676964871
24912,3,2.7588929050575617
29254,0,-0.8049414009840504
105190,0,-0.8049414009840504
83973,3,2.7588929050575617
6246,1,0.3830033676964871
108307,0,-0.8049414009840504
85303,0,-0.8049414009840504
87363,0,-0.8049414009840504
37879,1,0.3830033676964871
17047,1,0.3830033676964871
57281,3,2.7588929050575617
83572,3,2.7588929050575617
99936,1,0.3830033676964871
87113,0,-0.8049414009840504
68018,1,0.3830033676964871
107344,0,-0.8049414009840504
103286,1,0.3830033676964871
13953,1,0.3830033676964871
78448,1,0.3830033676964871
69914,1,0.3830033676964871
85797,0,-0.8049414009840504
83915,0,-0.8049414009840504
106160,0,-0.8049414009840504
62522,1,0.3830033676964871
19687,1,0.3830033676964871
40142,1,0.3830033676964871
85670,0,-0.8049414009840504
43164,1,0.3830033676964871
52955,0,-0.8049414009840504
28558,0,-0.8049414009840504
35074,0,-0.8049414009840504
84921,0,-0.8049414009840504
106792,2,1.5709481363770244
60795,0,-0.8049414009840504
87843,0,-0.8049414009840504
97379,1,0.3830033676964871
59414,0,-0.8049414009840504
106212,0,-0.8049414009840504
56833,0,-0.8049414009840504
115238,0,-0.8049414009840504
115231,0,-0.8049414009840504
84756,3,2.7588929050575617
55153,0,-0.8049414009840504
77656,1,0.3830033676964871
85453,3,2.7588929050575617
70890,1,0.3830033676964871
86524,0,-0.8049414009840504
51521,1,0.3830033676964871
114947,0,-0.8049414009840504
105026,0,-0.8049414009840504
105313,0,-0.8049414009840504
47441,1,0.3830033676964871
86544,0,-0.8049414009840504
71600,1,0.3830033676964871
104669,0,-0.8049414009840504
112971,3,2.7588929050575617
66683,1,0.3830033676964871
19224,1,0.3830033676964871
51518,1,0.3830033676964871
104198,0,-0.8049414009840504
113671,0,-0.8049414009840504
103282,1,0.3830033676964871
64732,1,0.3830033676964871
31700,0,-0.8049414009840504
50142,1,0.3830033676964871
59638,0,-0.8049414009840504
113547,3,2.7588929050575617
37849,1,0.3830033676964871
107781,0,-0.8049414009840504
57895,3,2.7588929050575617
23197,1,0.3830033676964871
105581,0,-0.8049414009840504
23040,1,0.3830033676964871
1384,1,0.3830033676964871
105262,0,-0.8049414009840504
86358,0,-0.8049414009840504
115164,0,-0.8049414009840504
89351,0,-0.8049414009840504
34191,0,-0.8049414009840504
46539,1,0.3830033676964871
105470,0,-0.8049414009840504
83487,3,2.7588929050575617
105631,0,-0.8049414009840504
14590,1,0.3830033676964871
1587,1,0.3830033676964871
84058,3,2.7588929050575617
58686,3,2.7588929050575617
102374,1,0.3830033676964871
99216,1,0.3830033676964871
111363,0,-0.8049414009840504
59359,0,-0.8049414009840504
107089,0,-0.8049414009840504
88904,0,-0.8049414009840504
61895,0,-0.8049414009840504
378,1,0.3830033676964871
38405,1,0.3830033676964871
39705,1,0.3830033676964871
84076,3,2.7588929050575617
5076,1,0.3830033676964871
75959,1,0.3830033676964871
104555,3,2.7588929050575617
114539,0,-0.8049414009840504
18827,1,0.3830033676964871
82333,1,0.3830033676964871
104297,3,2.7588929050575617
88200,0,-0.8049414009840504
73823,1,0.3830033676964871
60942,0,-0.8049414009840504
76700,1,0.3830033676964871
110972,0,-0.8049414009840504
4480,1,0.3830033676964871
98218,1,0.3830033676964871
82703,1,0.3830033676964871
90570,0,-0.8049414009840504
46078,1,0.3830033676964871
15056,1,0.3830033676964871
11362,1,0.3830033676964871
106176,0,-0.8049414009840504
90341,0,-0.8049414009840504
106039,0,-0.8049414009840504
61563,0,-0.8049414009840504
84170,0,-0.8049414009840504
57102,3,2.7588929050575617
107647,0,-0.8049414009840504
41403,1,0.3830033676964871
36128,1,0.3830033676964871
35653,1,0.3830033676964871
30269,1,0.3830033676964871
80735,1,0.3830033676964871
980,1,0.3830033676964871
56969,3,2.7588929050575617
37614,1,0.3830033676964871
104096,0,-0.8049414009840504
46500,1,0.3830033676964871
63116,0,-0.8049414009840504
108154,0,-0.8049414009840504
112544,3,2.7588929050575617
88293,3,2.7588929050575617
107656,0,-0.8049414009840504
105182,3,2.7588929050575617
23852,0,-0.8049414009840504
106693,3,2.7588929050575617
98255,1,0.3830033676964871
113770,1,0.3830033676964871
108669,0,-0.8049414009840504
34033,1,0.3830033676964871
106814,0,-0.8049414009840504
114600,0,-0.8049414009840504
92260,1,0.3830033676964871
98849,1,0.3830033676964871
84209,0,-0.8049414009840504
85918,0,-0.8049414009840504
58650,0,-0.8049414009840504
106583,1,0.3830033676964871
103554,1,0.3830033676964871
16472,1,0.3830033676964871
81737,1,0.3830033676964871
101629,1,0.3830033676964871
63930,0,-0.8049414009840504
87313,0,-0.8049414009840504
83027,1,0.3830033676964871
56428,0,-0.8049414009840504
65300,0,-0.8049414009840504
94040,1,0.3830033676964871
65944,1,0.3830033676964871
104133,3,2.7588929050575617
56401,0,-0.8049414009840504
28865,0,-0.8049414009840504
107929,0,-0.8049414009840504
104886,0,-0.8049414009840504
107160,0,-0.8049414009840504
105079,2,1.5709481363770244
111804,0,-0.8049414009840504
58885,0,-0.8049414009840504
106483,0,-0.8049414009840504
83656,0,-0.8049414009840504
61298,0,-0.8049414009840504
112352,0,-0.8049414009840504
69675,1,0.3830033676964871
91999,0,-0.8049414009840504
111810,3,2.7588929050575617
90101,0,-0.8049414009840504
60593,0,-0.8049414009840504
100026,1,0.3830033676964871
57394,1,0.3830033676964871
115475,0,-0.8049414009840504
27937,0,-0.8049414009840504
106797,0,-0.8049414009840504
7156,1,0.3830033676964871
71122,1,0.3830033676964871
114768,0,-0.8049414009840504
10021,1,0.3830033676964871
57432,0,-0.8049414009840504
67341,0,-0.8049414009840504
81975,1,0.3830033676964871
67247,1,0.3830033676964871
12262,1,0.3830033676964871
63263,1,0.3830033676964871
35580,1,0.3830033676964871
24281,3,2.7588929050575617
110133,0,-0.8049414009840504
39868,1,0.3830033676964871
14601,1,0.3830033676964871
13869,1,0.3830033676964871
110634,1,0.3830033676964871
112670,3,2.7588929050575617
46287,1,0.3830033676964871
107009,0,-0.8049414009840504
3619,1,0.3830033676964871
102001,1,0.3830033676964871
106659,0,-0.8049414009840504
55048,0,-0.8049414009840504
104381,1,0.3830033676964871
86954,0,-0.8049414009840504
86131,3,2.7588929050575617
64837,1,0.3830033676964871
60210,0,-0.8049414009840504
29559,0,-0.8049414009840504
88099,0,-0.8049414009840504
55540,0,-0.8049414009840504
111178,0,-0.8049414009840504
54499,1,0.3830033676964871
105970,0,-0.8049414009840504
106632,0,-0.8049414009840504
25813,0,-0.8049414009840504
5583,1,0.3830033676964871
59984,1,0.3830033676964871
62219,0,-0.8049414009840504
95009,0,-0.8049414009840504
52260,1,0.3830033676964871
16875,1,0.3830033676964871
82570,1,0.3830033676964871
6785,1,0.3830033676964871
65692,1,0.3830033676964871
73202,1,0.3830033676964871
59536,0,-0.8049414009840504
40048,1,0.3830033676964871
85008,3,2.7588929050575617
91926,0,-0.8049414009840504
5154,1,0.3830033676964871
57126,0,-0.8049414009840504
106175,0,-0.8049414009840504
27058,0,-0.8049414009840504
81815,1,0.3830033676964871
109405,0,-0.8049414009840504
68605,1,0.3830033676964871
111404,3,2.7588929050575617
90263,0,-0.8049414009840504
72491,1,0.3830033676964871
81976,1,0.3830033676964871
111879,1,0.3830033676964871
90277,0,-0.8049414009840504
17286,0,-0.8049414009840504
99714,1,0.3830033676964871
107311,0,-0.8049414009840504
87839,1,0.3830033676964871
27712,0,-0.8049414009840504
58466,0,-0.8049414009840504
104720,2,1.5709481363770244
104051,3,2.7588929050575617
92811,1,0.3830033676964871
86652,0,-0.8049414009840504
32532,1,0.3830033676964871
59474,0,-0.8049414009840504
14014,1,0.3830033676964871
106875,0,-0.8049414009840504
91029,0,-0.8049414009840504
93426,1,0.3830033676964871
53393,1,0.3830033676964871
114785,0,-0.8049414009840504
