,s_score,Hits,max_feat,avg_feat,max_centr,min_centr,avg_centr,features,all_same,hyd_prop,don_prop,catdon_prop,hydaro_prop,aniacc_prop,clusters,Receptor,hits_actual,quality,quality_pred
16,0.9194434240069761,1.9955574807764698,-0.6713678934930875,-0.6709138032797385,0.1648673807195374,-1.6562892837377379,-1.224104768449202,0.0,-0.5773502691896258,0.6672672459314575,0.4173650061841516,-0.743315535802422,-0.7276068751089987,0.0,0.8230548917531012,A2C,567,0,1
17,-1.155909197920692,-0.006416583539474148,0.21832013468135736,0.7521537655179631,0.2278968260798306,-1.4657488415697104,-0.28221870600742616,0.0,-0.5773502691896258,-1.3737855080103385,0.4173650061841516,0.867201457261824,0.8488746876271653,0.0,0.8230548917531012,A2C,147,0,0
19,-1.9852120533360311,-0.6117754077492952,0.5892691746726337,0.7486192324559978,1.3451439582115627,-1.4657488415697104,-0.653639648888371,0.0,1.7320508075688774,-1.3737855080103385,-0.7883561227922861,2.075089204173812,-0.7276068751089987,0.0,0.8230548917531012,A2C,20,1,0
21,-0.2796816414389069,-0.3210125079319796,1.2499231965908408,1.2048759012736492,1.2436919109431679,-0.10696190158555946,0.9858350399018886,0.0,-0.5773502691896258,-0.9655749566504845,-0.7883561227922861,0.464572211109566,-0.7276068751089987,0.0,0.8230548917531012,Beta 2,81,1,1
22,0.4501257790709706,0.8420390913372829,1.145298480724139,0.9170924741195053,0.6187721370327778,1.6620089683188506,1.1261826413068385,0.0,-0.5773502691896258,-0.5573644052906306,0.4173650061841516,-0.34068628683175933,2.4253562503633295,0.0,0.8230548917531012,Beta 2,325,0,1
23,-1.798968315064181,-0.5259765192786119,-1.4602333917190453,-1.504870093349369,0.6499952137866005,2.4416622211896843,1.7730045068185334,0.0,-0.5773502691896258,-0.9655749566504845,-0.7883561227922861,1.6724599552031494,-0.7276068751089987,0.0,0.8230548917531012,Beta 2,38,0,0
24,0.981248411613308,1.9955574807764698,-1.0420138115632778,-1.2121637310559872,-0.33169933674373175,0.6844231009503104,0.11877424170760731,0.0,-0.5773502691896258,0.6672672459314575,0.4173650061841516,-0.743315535802422,0.8488746876271653,0.0,0.8230548917531012,H1,567,0,1
25,-0.813582555328881,1.6714283465538884,-0.1369868683584745,-0.7394719884912044,-0.14512617593236535,0.22296079473074026,0.4695326238798867,0.0,-0.5773502691896258,-0.5573644052906306,-0.7883561227922861,1.2698307062324865,-0.7276068751089987,0.0,0.8230548917531012,H1,499,0,0
26,0.43670526747645283,1.9764910611163178,0.2838420503434904,0.6674246774553789,-0.0839358147438612,0.712457188854367,0.2164424990138246,0.0,-0.5773502691896258,0.2590566945716036,0.4173650061841516,-0.34068628683175933,0.8488746876271653,0.0,0.8230548917531012,H1,563,0,1
29,-0.9756364100705427,1.8239597038351032,-1.7794561223594167,-1.5448341525251472,-0.8363346978413605,-0.03325108530609527,-0.23154339772149166,0.0,-0.5773502691896258,-1.3737855080103385,2.828807264137027,0.06194296213890328,2.4253562503633295,0.0,0.8230548917531012,M1,531,0,0
30,-0.17406927861720675,-0.630841827409447,1.0568302139204448,1.0288553064028805,0.2234375716287547,-0.4755608116502675,0.46498167449518174,0.0,-0.5773502691896258,0.6672672459314575,-0.7883561227922861,-0.34068628683175933,-0.7276068751089987,0.0,0.8230548917531012,M1,16,1,1
35,-0.9352948231125657,0.7991396471019413,-1.654140771762873,-1.510784952025816,0.12210686293297524,0.8890680279459603,0.3631358061139975,0.0,1.7320508075688774,1.4836883486511654,-0.7883561227922861,-0.743315535802422,-0.7276068751089987,0.0,0.8230548917531012,M2,316,0,0
39,-1.5932200999416315,-0.5545761487688396,-0.3216468220836463,-0.21142810076021482,1.187093657561267,2.489621153296325,2.1564422591179953,0.0,-0.5773502691896258,0.2590566945716036,0.4173650061841516,-0.743315535802422,0.8488746876271653,0.0,0.8230548917531012,M4,32,0,0
40,0.19652049049751447,-0.05884923760489172,-0.042335763675424264,-0.5444614693665184,-0.33078805930041116,0.45578684516206,-0.18420115850888305,0.0,-0.5773502691896258,-0.14915385393077654,0.4173650061841516,-0.34068628683175933,0.8488746876271653,0.0,0.8230548917531012,OPRD,136,0,1
44,0.7525280478020936,-0.5450429389387638,0.22085455532856713,-0.21284013641665367,0.605576257723604,0.9859237977880689,1.1564097308001733,0.0,-0.5773502691896258,0.2590566945716036,0.4173650061841516,-0.34068628683175933,-0.7276068751089987,0.0,0.8230548917531012,OPRK,34,1,1
45,-0.6613327374783728,-0.6737412716447887,0.7922518025722608,1.4027660407220728,0.28548046010475736,0.9859237977880689,0.6873155118754645,0.0,-0.5773502691896258,-1.3737855080103385,0.4173650061841516,0.867201457261824,0.8488746876271653,0.0,0.8230548917531012,OPRK,7,1,0
46,0.5047590336392497,-0.19231417522595465,0.8358120368054428,1.3499344470734007,0.5304679289039899,0.409912446088951,0.8640029554011706,0.0,-0.5773502691896258,0.6672672459314575,-0.7883561227922861,-0.34068628683175933,-0.7276068751089987,0.0,0.8230548917531012,OPRK,108,0,1
48,0.8816361947122167,-0.5927089880891434,-1.1363466659765575,-0.8351088823227982,-1.8004537894802988,-1.0920873514282103,-1.8421392250966373,0.0,-0.5773502691896258,0.2590566945716036,0.4173650061841516,-0.743315535802422,0.8488746876271653,0.0,0.8230548917531012,OPRM,24,0,1
49,-0.9257968680647968,-0.630841827409447,0.49188242058953907,-0.4159332588176142,-0.6982043525536541,-0.425314618539333,-1.0805979414631741,0.0,-0.5773502691896258,-1.3737855080103385,0.4173650061841516,1.6724599552031494,-0.7276068751089987,0.0,0.8230548917531012,OPRM,16,0,0
50,0.9155707823454563,1.8859255677305966,-0.7633921184664743,-0.5691001422353994,-1.8004537894802988,-0.9273429353102259,-1.495036923522578,0.0,-0.5773502691896258,0.6672672459314575,0.4173650061841516,-0.743315535802422,-0.7276068751089987,0.0,0.8230548917531012,OPRM,544,0,1
51,-0.9093861723079915,-0.5307431241936499,-1.5675129035624402,-1.4630298107827602,-0.9152974454720199,-0.46715643548258007,-1.0556789336772427,0.0,-0.5773502691896258,-0.9655749566504845,-0.7883561227922861,1.6724599552031494,-0.7276068751089987,0.0,0.8230548917531012,OPRM,37,0,0
