,Hits,max_feat,avg_feat,max_centr,min_centr,avg_centr,features,all_same,s_score,hyd_prop,don_prop,catdon_prop,hydaro_prop,aniacc_prop,clusters
25124,0,8.4347048,4.6523194000000005,5.6767167999999995,3.4819598,4.643614299999999,5,0,-1.0428572,0.2,0.2,0.0,0.0,0.2,1
65141,0,13.7232,8.404545800000001,14.177306,2.5011997000000004,8.0958357,5,0,-1.8,0.4,0.2,0.0,0.0,0.0,2
56287,3,7.215199,3.8028181000000005,7.7155375,4.6029534000000005,6.2348242,5,0,-1.7777778000000002,0.4,0.2,0.0,0.0,0.0,1
89485,0,11.869989,7.2823977,14.697291,4.9244623,8.5234938,5,0,-0.75,0.6,0.2,0.0,0.0,0.0,2
108380,4,14.377514999999999,8.070034,13.863843,9.1104774,11.562771000000001,5,0,-1.1,0.8,0.0,0.0,0.0,0.0,2
58178,0,8.971094099999998,5.0445967000000005,6.5043410999999995,4.6153903,5.186509099999999,5,0,-2.5276339,0.4,0.0,0.4,0.0,0.0,1
96771,0,4.568236799999999,3.6211894,14.177306,12.524858,13.265485,3,0,-0.64999998,0.666666667,0.0,0.0,0.0,0.0,1
34293,0,15.154144,7.763857400000001,14.228847,7.274112700000001,9.081291199999999,5,0,-3.8208559,0.2,0.0,0.2,0.0,0.0,2
50699,0,9.7978964,7.4377198,11.22737,4.7191863,7.8400288,3,0,-1.06875,0.333333333,0.0,0.0,0.0,0.333333333,1
28011,0,10.69523,6.5222644999999995,15.535592000000001,7.7867122,12.030649,5,0,-3.0832057,0.2,0.0,0.0,0.0,0.6,2
55389,4,5.6666726999999995,3.1448593,8.1534681,4.7149258000000005,6.437942,5,0,-2.7947345,0.4,0.0,0.6,0.0,0.0,1
109682,0,18.14764,12.432147,13.077302,3.8843534,8.455881100000001,5,0,-0.56999999,0.8,0.2,0.0,0.0,0.0,2
48833,0,6.655804600000001,4.5722017,4.712597799999999,3.5527301,3.9539464,3,0,-1.2,0.333333333,0.333333333,0.0,0.0,0.0,1
112114,0,6.7542739,6.7542739,8.889569300000002,3.0867658,5.9881673,2,1,-0.175,1.0,0.0,0.0,0.0,0.0,1
108560,4,14.854215,7.8522897,9.297039999999999,4.414516000000001,6.709480800000001,5,0,-0.40000001,0.8,0.0,0.0,0.0,0.0,2
104178,144,4.541524400000001,2.6210572999999995,6.5915479999999995,4.8671389000000005,5.6321816,5,0,-1.4005218000000001,0.8,0.0,0.2,0.0,0.0,3
59937,5,10.285761,6.232975,10.994723,4.0702572,6.4726224000000006,5,0,-2.5833333,0.4,0.0,0.0,0.0,0.0,1
23729,1,6.663623299999999,4.091306200000001,4.920627099999999,2.9946299,4.3389573,5,0,-1.0866666999999999,0.2,0.2,0.0,0.0,0.6,1
39253,0,22.750857999999997,9.8460388,18.782682,5.6873832,8.7508669,5,0,-3.0652385,0.2,0.0,0.6,0.0,0.0,2
78576,0,11.015022,6.173800900000001,10.136809,5.366788400000001,7.0099092,4,0,-2.6696598999999996,0.5,0.0,0.5,0.0,0.0,1
5452,0,8.228441199999999,4.9069638,6.3738556,5.1344309,5.722494599999999,4,0,-2.0625,0.0,0.25,0.25,0.0,0.0,1
39803,0,2.2908318,2.0017223000000004,2.6925957,1.1307946000000002,1.908061,4,0,-0.2,0.25,0.0,0.0,0.0,0.75,1
45996,0,16.172773,11.078745,14.134985999999998,6.5718117,9.6216288,4,0,-1.6204236,0.25,0.25,0.0,0.0,0.0,2
105913,4,9.471927599999999,5.8905783,9.376853,3.2337492,4.9625635,5,0,-1.17,0.8,0.0,0.0,0.0,0.0,1
6456,4,8.8778019,5.6190337999999995,5.493711900000001,3.1938262,4.042133799999999,5,0,-2.3441231,0.0,0.2,0.0,0.0,0.0,1
86179,17,8.7665405,5.3805079000000005,5.9082227,1.6905574,3.9373562000000004,5,0,-0.16666667,0.6,0.0,0.0,0.0,0.0,1
20796,0,19.019979,10.86238,11.68479,10.542306,11.08668,5,0,-1.7571429,0.0,0.4,0.0,0.0,0.0,2
95256,0,19.248545,11.873565,16.064198,3.6003803999999997,8.4927349,5,0,-0.3125,0.6,0.0,0.0,0.2,0.0,2
103795,0,18.800209,11.948483,13.266420000000002,7.6706389999999995,9.9792633,4,0,-2.0620743999999998,0.75,0.0,0.0,0.0,0.25,2
94371,0,17.420742,10.467886,15.539901,2.7884421,7.9422545,5,0,-1.2076923000000002,0.6,0.0,0.0,0.0,0.0,2
87465,7,10.096494,5.9481359000000005,10.453548,4.414516000000001,6.852141900000001,5,0,-0.63749999,0.6,0.2,0.0,0.0,0.0,1
100251,0,15.907967000000001,12.718853999999999,12.254362,5.5748048,8.981210699999998,3,0,-1.5333333,0.666666667,0.0,0.0,0.0,0.0,2
84806,81,7.1093016,4.3421607,8.7971191,6.940338099999999,7.7025414,5,0,-0.85333335,0.6,0.2,0.0,0.0,0.0,3
108924,3,15.781572,8.365760799999999,13.757087,5.1797709,8.615070300000001,5,0,-0.72222221,0.8,0.0,0.0,0.0,0.0,2
24554,5,7.8732448,5.6467404000000005,5.824769,2.7418916,4.2702608,5,0,-1.2272726999999999,0.2,0.2,0.0,0.0,0.0,1
86420,21,9.0503569,5.5907807,5.9086924000000005,2.7362816000000003,4.041801,5,0,-2.2515509,0.6,0.2,0.0,0.0,0.0,0
80143,0,13.143257,8.8656406,11.452834,6.6734791,8.5256796,4,0,-2.0625,0.5,0.0,0.0,0.0,0.0,2
7239,0,9.333156599999999,5.1619449,9.6768112,5.5108514,7.822858800000001,5,0,-2.9138346,0.0,0.0,0.0,0.0,0.6,1
108186,1,13.914392000000001,9.0820065,10.695443,7.1579895,8.3511133,5,0,-2.7018101000000003,0.8,0.0,0.2,0.0,0.0,2
26099,0,9.307637199999999,6.5679178,10.025739999999999,4.2670937,7.5366306,5,0,-1.8688477,0.2,0.0,0.4,0.0,0.0,1
82287,0,17.013714,11.482353,11.99163,5.6803694,8.6964521,4,0,-3.0429952,0.5,0.25,0.0,0.0,0.0,2
55415,0,5.7222743,3.3644772000000005,8.9752026,6.833562400000001,7.674713099999999,5,0,-0.52857143,0.4,0.0,0.6,0.0,0.0,1
76395,0,8.5430231,5.442925,6.3195987,3.3941839,4.5898080000000006,4,0,-0.69999999,0.5,0.0,0.0,0.0,0.0,1
57369,2,8.295022,4.6247926,7.186283599999999,5.862463,6.6273594,5,0,-0.46881941,0.4,0.0,0.2,0.0,0.0,1
23522,0,6.3017683,4.12641,5.3494496,3.0248775,3.8903769999999995,5,0,-2.1784132,0.2,0.0,0.4,0.0,0.0,1
23602,0,6.4314361,4.2075366999999995,4.778078599999999,2.7437243,3.8196476,5,0,-0.80000001,0.2,0.2,0.0,0.0,0.4,1
106437,6,10.416594,7.351647900000001,7.1835818,5.134011699999999,6.0468187,5,0,-0.41666666,0.8,0.0,0.0,0.0,0.0,1
34570,0,15.382771,8.820059800000001,12.150775999999999,9.1202478,10.589866,5,0,-1.0090909,0.2,0.2,0.0,0.0,0.4,2
60842,6,10.859312,7.0688462,8.0510349,5.3922472,6.8445444,5,0,-4.0411325,0.4,0.2,0.0,0.0,0.0,1
83379,0,26.85828,26.85828,15.741185,14.997097,15.369142000000002,2,0,-0.1875,0.5,0.0,0.0,0.0,0.0,2
95188,0,19.040726,11.814879,14.205368,7.7283325,10.772521000000001,5,0,-2.8001471000000002,0.6,0.2,0.0,0.0,0.0,2
33570,2,14.55062,6.826293499999999,10.420809,7.130171799999999,8.702199,5,0,-2.9000001,0.2,0.2,0.0,0.2,0.0,2
113480,0,9.8951683,9.8951683,11.621091,7.7624884000000005,9.6917896,2,1,-1.3428571000000002,1.0,0.0,0.0,0.0,0.0,2
104975,14,7.419934700000001,3.5992191,4.9127803,2.2863553,3.4814699,5,0,-0.14166667,0.8,0.0,0.0,0.0,0.0,1
113505,9,9.9373398,5.980752900000001,12.461441,5.4788136,9.175203300000002,5,1,-0.11818182,1.0,0.0,0.0,0.0,0.0,1
85699,33,8.209553699999999,5.518637200000001,4.627914,2.9224794,3.8537881,5,0,-0.45555556,0.6,0.0,0.0,0.0,0.0,0
105970,2,9.5733032,5.4020624,9.049050300000001,1.915557,4.5630474,5,0,-2.5016708,0.8,0.0,0.2,0.0,0.0,1
38335,0,19.948112,14.081942999999999,15.742426000000002,10.185952,12.438752000000001,5,0,-0.67411447,0.2,0.0,0.2,0.0,0.2,2
112872,43,8.401822099999999,4.7865462,4.708742099999999,2.5455227000000002,3.6785729,5,1,-1.7800661,1.0,0.0,0.0,0.0,0.0,0
72301,0,24.283302,13.923568,20.233557,6.1573443,12.041281,5,0,-1.8144089,0.4,0.2,0.0,0.0,0.2,2
5406,0,8.1959114,5.985079799999999,12.248334,6.4135857000000005,8.6824017,3,0,-3.8,0.0,0.0,0.0,0.0,0.666666667,1
31185,0,12.77984,6.474677099999999,10.459106,3.5047762000000002,6.3398223,5,0,-2.4124999,0.2,0.2,0.2,0.0,0.0,1
64266,1,13.087525999999999,9.4335871,12.945501,3.3207536,8.834030199999999,5,0,-2.0353882,0.4,0.2,0.0,0.0,0.0,2
88300,10,10.835169,5.3116636,10.273389,4.0300503,7.6225347999999995,5,0,-0.51999998,0.6,0.0,0.0,0.0,0.0,1
93970,0,16.827374,9.9459352,14.939295999999999,4.8889723,9.7712898,5,0,-0.66874999,0.6,0.0,0.0,0.0,0.0,2
86475,27,9.1157818,5.571115499999999,15.701723000000001,8.3652458,11.448986,5,0,-0.71666664,0.6,0.0,0.0,0.0,0.0,0
95862,0,21.464748,12.112103,16.526279000000002,2.8159025,10.670359,5,0,-0.71249998,0.6,0.0,0.2,0.0,0.0,2
41778,0,9.229641,5.5059381,7.977197200000001,3.5389102,6.2006431,4,0,-1.40962,0.25,0.0,0.0,0.0,0.75,1
85289,13,7.7454042,5.173472900000001,4.271225,3.3300877,3.7631349999999997,5,0,-2.5116777000000003,0.6,0.0,0.2,0.0,0.0,1
21640,0,20.841209,9.941133500000001,15.760148999999998,5.6619697,9.486377699999998,5,0,-1.8285714,0.0,0.0,0.0,0.0,0.4,2
16001,0,14.251337,10.282639,13.700347,10.012205999999999,12.082933,4,0,-0.91538459,0.0,0.25,0.0,0.0,0.0,2
48876,0,6.735005900000001,5.2067986,4.9682260000000005,3.9512004999999997,4.597847,3,0,-0.25714287,0.333333333,0.333333333,0.0,0.0,0.0,1
6991,0,9.1874905,9.1874905,8.4265776,2.8312461,5.628912000000001,2,0,-1.2,0.0,0.0,0.0,0.0,0.0,1
147,0,2.1420047,2.1420047,6.157242299999999,4.8867487999999994,5.5219955,2,0,-0.94999999,0.0,0.5,0.0,0.0,0.0,1
49562,0,8.107844400000001,6.1205382,5.560916400000001,4.4900497999999995,4.9281592000000005,3,0,-0.26875001,0.333333333,0.0,0.0,0.0,0.0,1
111920,25,6.2966328,3.8462899,15.834826000000001,12.651237,14.430488,5,1,-1.9449435000000002,1.0,0.0,0.0,0.0,0.0,0
8716,0,10.12594,6.4801922,6.3207517,3.7647512,5.2445129999999995,5,0,-3.911572,0.0,0.0,0.4,0.0,0.4,1
88364,4,10.886841,6.4555587999999995,9.4291754,2.3521531,5.1752677,5,0,-0.61538464,0.6,0.0,0.0,0.0,0.0,1
60956,3,10.940566,6.5717425,8.2659035,4.0835981,5.7486501,5,0,-1.6299831,0.4,0.0,0.2,0.0,0.0,1
46912,0,18.848509,12.678255,15.227416,5.7706819000000005,9.3722668,4,0,-0.82727271,0.25,0.25,0.0,0.0,0.0,2
90815,1,13.148829999999998,9.3791285,11.097242999999999,4.3505254,8.335017200000001,5,0,-1.4400001,0.6,0.2,0.0,0.0,0.0,2
87628,2,10.242289999999999,7.3579774,6.8357325,2.5210767000000005,5.463568700000001,5,0,-1.3733333,0.6,0.2,0.0,0.0,0.0,1
106516,13,10.540766,6.5018072,12.461441,5.855681400000001,10.130707000000001,5,0,-0.46923077,0.8,0.0,0.0,0.0,0.0,1
32222,0,13.532588,9.2025175,10.729758,2.8906562,7.4826679,5,0,-2.7544136000000004,0.2,0.2,0.0,0.0,0.2,2
28697,0,11.160165,5.5159955,6.5096788,5.7706819000000005,6.1608477,5,0,-1.5153847,0.2,0.4,0.0,0.0,0.0,1
106330,0,10.246895,6.7997608,6.5117159000000004,3.7415631,5.325655,5,0,-1.6195822,0.8,0.0,0.2,0.0,0.0,1
75299,0,7.1876817,4.7618647,10.635495,7.4190383,8.8880043,4,0,-0.46666667,0.5,0.0,0.0,0.25,0.0,1
89140,2,11.566072,5.8892492999999995,8.731852499999999,6.414484,7.468266000000001,5,0,-0.80000001,0.6,0.0,0.0,0.0,0.0,1
43536,0,11.782458,8.1671038,15.178196,6.8371735000000005,12.121119,4,0,-1.8714286,0.25,0.0,0.0,0.0,0.5,2
11766,0,11.719733999999999,7.720344099999999,9.0552731,4.5901318,7.268392599999999,5,0,-0.1,0.0,0.4,0.4,0.0,0.0,1
88756,14,11.240084,6.3565969,8.0437298,4.106739,5.8148928,5,0,-2.6372037,0.6,0.0,0.0,0.0,0.0,1
89845,5,12.200208,7.3685465,16.345745,9.1740713,13.030762,5,0,-0.18333334,0.6,0.0,0.0,0.0,0.0,2
104437,144,5.8491654,3.9847498,5.5665698,3.3629119,4.1757579,5,0,-0.37188807,0.8,0.0,0.2,0.0,0.0,3
80585,0,13.767722000000001,9.604678199999999,11.347342,4.0549502,7.691161200000001,4,0,-2.5685236000000002,0.5,0.0,0.0,0.0,0.0,2
81579,0,15.438721,8.4802685,17.583907999999997,7.768729700000001,14.243622,4,0,-1.6285714,0.5,0.0,0.5,0.0,0.0,2
35457,0,16.177122,8.3203335,10.907192,3.667697,7.132446300000001,5,0,-0.83333331,0.2,0.4,0.0,0.2,0.0,2
85424,3,7.906426,5.2423782,5.5094724,3.4273102,4.2747412,5,0,-2.4784639,0.6,0.0,0.0,0.0,0.4,1
1750,0,4.2201977,3.4258415999999996,6.2112875,3.2942355000000005,5.0520873,3,0,-1.2333333,0.0,0.666666667,0.0,0.0,0.0,1
88757,1,11.241800999999999,6.6592922,10.301582000000002,4.928590799999999,8.5462399,5,0,-1.6538758000000002,0.6,0.2,0.2,0.0,0.0,1
106232,3,10.062301,7.190005800000001,10.152856,4.1828284,6.3826141,5,0,-0.40909091,0.8,0.0,0.2,0.0,0.0,1
106838,3,11.1783,7.0640769,7.3294396,2.35764,4.7104764,5,0,-0.36500001,0.8,0.0,0.0,0.0,0.0,1
72042,0,22.554571,13.671142999999999,13.304445000000001,6.1286163,10.548437,5,0,-0.39090911,0.4,0.0,0.0,0.0,0.4,2
56489,2,7.4120431,4.3944011,4.572383900000001,3.8623065999999997,4.1868668,5,0,-0.70999998,0.4,0.0,0.0,0.0,0.0,1
87339,23,9.986595199999998,6.3245759,7.833363499999999,3.7271928999999995,5.948154,5,0,-0.41428572,0.6,0.2,0.0,0.0,0.0,0
60549,3,10.693102,6.898326400000001,7.88235,2.4830317,4.384363700000001,5,0,-0.47999999,0.4,0.2,0.0,0.0,0.0,1
86372,56,8.9828463,5.1143785,7.0863776,3.4079051,4.313716400000001,5,0,-0.51923078,0.6,0.2,0.0,0.0,0.0,0
30016,0,12.019243,8.3136215,12.27212,5.6716037,7.665978,5,0,-2.333684,0.2,0.0,0.4,0.0,0.2,2
17644,0,15.531853,11.599447999999999,13.364525,2.3185549,7.1051383,3,0,-2.45,0.0,0.333333333,0.0,0.0,0.0,2
71376,0,20.336834,11.988609,13.415973999999999,4.6620235,8.6312466,5,0,-0.63636363,0.4,0.2,0.0,0.0,0.4,2
110291,0,23.092709,14.366511,18.991962,2.3493657000000003,10.043294,5,0,-0.26875001,0.8,0.0,0.0,0.0,0.0,2
17528,0,15.432424,11.895484,15.668249,4.9914665000000005,9.4281559,5,0,-3.8805456,0.0,0.0,0.4,0.0,0.0,2
62534,0,11.890457000000001,7.647943499999999,15.084416000000001,6.681132799999999,10.421412,5,0,-1.3666667,0.4,0.2,0.0,0.0,0.0,2
87367,21,10.015485,5.937177200000001,6.8838563,2.9292860000000003,4.7332258000000005,5,0,-2.2222204,0.6,0.2,0.0,0.0,0.0,0
61877,3,11.519969,7.547433900000001,8.770669900000001,3.7285837999999996,6.6423326000000005,5,0,-2.9121971,0.4,0.2,0.0,0.0,0.0,1
106142,11,9.9088516,6.1525812,10.76878,4.4192905,7.661697900000001,5,0,-1.0714285,0.8,0.2,0.0,0.0,0.0,1
100936,0,4.912745,2.9352467,9.838275900000001,7.9938421,8.8780375,4,0,-0.57009894,0.75,0.0,0.25,0.0,0.0,1
102166,39,10.450986,5.0732155,13.960206,5.427164599999999,7.4436755,4,0,-2.6371147999999995,0.75,0.0,0.25,0.0,0.0,0
48013,0,4.028292700000001,2.9137521,9.444788,9.1724548,9.2739363,3,0,-1.6,0.333333333,0.0,0.0,0.333333333,0.333333333,1
103369,0,15.594073000000002,9.2765713,11.249678,4.7057686,7.2755427,4,0,-0.74444443,0.75,0.0,0.0,0.0,0.0,2
23420,3,6.0753808,4.3754615999999995,5.6569624,2.3933756,3.7848917999999996,5,0,-0.72000003,0.2,0.2,0.0,0.0,0.4,1
86633,1,9.2681417,6.6413541,6.597674799999999,4.491867500000001,5.4374757,5,0,-0.38461539,0.6,0.2,0.0,0.0,0.0,1
55383,3,5.6617465,3.2061994,6.659088099999999,4.3132315000000006,5.3557372,5,0,-2.4043207000000004,0.4,0.0,0.6,0.0,0.0,1
70624,0,18.81352,8.666443800000001,14.169819,3.5008211000000005,6.2708297,5,0,-1.8111111,0.4,0.2,0.0,0.0,0.0,2
40782,0,7.4537129,4.332260099999999,5.013636099999999,2.9887447,3.8213817999999997,4,0,-2.3583307000000002,0.25,0.0,0.0,0.0,0.75,1
55770,52,6.42169,4.1536355,10.371777,5.6597457,8.3626747,5,0,-0.98766708,0.4,0.2,0.2,0.0,0.0,0
27299,1,10.223981,7.3378034,7.9891295,2.139456,5.709147,5,0,-2.8880641,0.2,0.2,0.2,0.0,0.0,1
76133,0,8.246754600000001,8.246754600000001,8.3099232,7.1289783,7.719450999999999,2,0,-0.38749999,0.5,0.0,0.0,0.0,0.0,1
106953,15,11.38108,6.659583099999999,8.2646894,3.0241960999999997,5.1410756,5,0,-2.1827421,0.8,0.2,0.0,0.0,0.0,1
111514,19,5.0188055,3.0335248,9.338433300000002,6.9648533,8.2528152,5,1,-0.11176471,1.0,0.0,0.0,0.0,0.0,1
86172,9,8.7579756,5.9530810999999995,5.9082227,2.4648724,4.4715657,5,0,-0.2923077,0.6,0.0,0.0,0.0,0.0,1
88750,0,11.231872000000001,7.685377099999999,8.0652342,4.5889611,6.7632270000000005,5,0,-0.5,0.6,0.0,0.0,0.0,0.2,1
67859,2,15.846392000000002,7.891224900000001,9.3763876,4.9022055,7.2820883,5,0,-0.58666664,0.4,0.0,0.0,0.0,0.0,2
58647,3,9.3289061,6.2380457,6.8044457,3.3137646000000003,4.967308999999999,5,0,-0.12,0.4,0.0,0.0,0.0,0.0,1
70290,0,18.369938,11.534521,15.315344,3.0574925,8.059040099999999,5,0,-0.54000002,0.4,0.0,0.0,0.2,0.0,2
97424,0,7.0447321,5.268661,4.089963,2.632699,3.3514242,3,0,-2.1800001,0.666666667,0.0,0.0,0.0,0.0,1
19701,0,17.527639,10.55443,14.298942000000002,3.8547328000000003,7.2757311,4,0,-4.2218175,0.0,0.25,0.5,0.0,0.0,2
60381,0,10.578044,6.216620400000001,7.448509700000001,5.2067404,6.087721299999999,5,0,-1.1083333,0.4,0.2,0.0,0.0,0.0,1
58728,2,9.392319699999998,5.9382887,5.2934785,3.1699712000000004,4.412303400000001,5,0,-2.1384904,0.4,0.2,0.0,0.0,0.0,1
61177,6,11.076442,6.6747723,8.1273041,3.2478583,5.6440601,5,0,-0.85833335,0.4,0.2,0.0,0.2,0.0,1
72874,0,2.3508546000000003,2.3508546000000003,10.102117999999999,8.2791176,9.1906176,2,0,-0.3125,0.5,0.0,0.0,0.0,0.0,1
106562,7,10.606931,6.509518099999999,14.915854000000001,6.5155616,11.417437,5,0,-0.98235291,0.8,0.0,0.0,0.0,0.0,2
60864,1,10.879325999999999,7.389977900000001,9.064958599999999,5.0591025,7.208451299999999,5,0,-1.2454545,0.4,0.0,0.4,0.0,0.0,1
104799,13,7.0253491,3.8248589,11.073317,5.348146400000001,8.2105322,5,0,-0.40000001,0.8,0.0,0.0,0.0,0.0,1
46641,0,17.877607,13.111514000000001,16.494208999999998,5.5548162,9.3358183,4,0,-0.95555556,0.25,0.25,0.0,0.0,0.0,2
104373,13,5.5851622,3.4887544999999998,4.468888300000001,2.2650599,3.5004937999999997,5,0,-0.13333334,0.8,0.0,0.0,0.0,0.0,1
58274,0,9.0446148,5.480092,5.2139034,3.3169413,4.3891683,5,0,-1.0375,0.4,0.0,0.0,0.0,0.6,1
54634,0,23.653269,15.916054999999998,18.615562,5.6132330999999995,13.662764000000001,3,0,-3.4693997000000003,0.333333333,0.0,0.666666667,0.0,0.0,2
64673,1,13.384931,6.4812807999999995,11.090958,5.888074400000001,8.119646099999999,5,0,-5.038875599999999,0.4,0.2,0.2,0.0,0.0,2
51072,0,10.319884,7.2694364,8.036767999999999,5.2625694,6.3683004,3,0,-0.30000001,0.333333333,0.0,0.0,0.0,0.0,1
57260,9,8.2069864,5.0788412,4.7844973,3.5965114000000002,4.0773811,5,0,-2.352845,0.4,0.2,0.0,0.0,0.0,1
104530,22,6.201946700000001,4.1340671,4.290339,2.8525774,3.6531557999999995,5,0,-0.26666668,0.8,0.0,0.0,0.0,0.0,0
59052,4,9.643046400000001,6.7261329,12.050294000000001,6.3330255,8.901057199999999,5,0,-1.1428572,0.4,0.4,0.0,0.0,0.0,1
107719,7,12.866425999999999,6.310492,12.461441,10.249269,11.181889,5,0,-0.76666665,0.8,0.0,0.0,0.0,0.0,2
52108,0,12.063895,9.0365009,12.014275,2.4381804,6.155931,3,0,-5.2420936,0.333333333,0.0,0.333333333,0.0,0.0,2
48343,0,5.255682900000001,4.0992994,8.0916071,3.9742260000000003,5.781364900000001,3,0,-1.5994961,0.333333333,0.0,0.666666667,0.0,0.0,1
72943,0,2.4746981,1.9193822,4.8644733,3.3300877,4.2818847,4,0,-2.1186453999999997,0.5,0.0,0.5,0.0,0.0,1
76989,0,9.208083199999999,6.6328678,16.78981,11.076731,13.707341,4,0,-3.425,0.5,0.0,0.0,0.0,0.0,2
3037,0,6.110302,4.7958155,8.0540848,4.7012992,5.701125599999999,4,0,-4.2904824999999995,0.0,0.25,0.5,0.0,0.0,1
85639,2,8.137557000000001,4.9526348,4.7959447,2.2303238,3.7467222000000002,5,0,-1.7105351999999998,0.6,0.0,0.2,0.0,0.0,1
16726,0,14.780432999999999,8.5011883,17.354848999999998,3.4249178999999996,11.265293,5,0,-1.3937706,0.0,0.0,0.0,0.0,0.8,2
88898,0,11.360341,6.018300099999999,9.9477549,4.1875038,6.5389662,5,0,-3.9015656,0.6,0.2,0.0,0.0,0.2,1
113562,27,10.041163000000001,5.0691638,7.0863776,3.1890497000000004,4.3140377999999995,5,1,-0.15833333,1.0,0.0,0.0,0.0,0.0,0
113169,0,9.1656532,6.178300900000001,11.758127,10.131814,10.796459,3,1,-1.7454545,1.0,0.0,0.0,0.0,0.0,2
6187,2,8.7161188,4.8817744,6.513357599999999,4.9585791,5.8494511,5,0,-3.5779351999999998,0.0,0.2,0.6,0.0,0.0,1
92537,2,14.999516,7.5884671,8.045137400000002,6.0243521,7.075967299999999,5,0,-0.11666667,0.6,0.0,0.0,0.0,0.0,2
24322,4,7.6042628,5.5949845,9.3706646,2.1412202999999996,7.0741372,5,0,-2.2022111,0.2,0.0,0.2,0.0,0.0,1
7571,0,9.510281599999999,9.510281599999999,11.399564999999999,7.3108735000000005,9.3552189,2,0,-0.38333333,0.0,0.0,0.0,0.0,0.5,2
87799,19,10.392529,6.122913400000001,8.7687397,2.7578001,5.676884200000001,5,0,-1.98,0.6,0.2,0.0,0.0,0.0,1
58907,0,9.521340400000001,6.190640900000001,10.401137,5.0991654,8.0847425,5,0,-0.69,0.4,0.2,0.0,0.0,0.4,1
56017,2,6.83073,3.8024714,13.493274,9.8670244,11.80245,5,0,-1.2385831,0.4,0.2,0.2,0.0,0.0,1
114257,0,11.581908,9.428689,10.892054,2.2239918999999997,6.9474869,3,1,-0.16666667,1.0,0.0,0.0,0.0,0.0,2
3485,0,6.6000519,4.558598,3.8662474000000002,2.3832982000000005,3.3062943999999996,3,0,-0.74000001,0.0,0.333333333,0.0,0.0,0.0,1
56365,14,7.290953599999999,5.5216627,7.589261099999999,2.620476,5.1449165,5,0,-3.1500001,0.4,0.2,0.0,0.0,0.0,1
58423,1,9.169233300000002,5.0421724,6.2618523,2.5763947999999997,4.1822267,5,0,-0.93333334,0.4,0.0,0.0,0.0,0.2,1
68513,0,16.43148,9.9504175,12.921704,6.4092221,10.472918,5,0,-1.4,0.4,0.2,0.0,0.0,0.0,2
5085,0,7.9586101,4.5642452,8.558122599999999,5.0667238,6.989528699999999,5,0,-1.3285489,0.0,0.2,0.0,0.0,0.6,1
94012,1,16.890926,9.1005392,12.167774,4.1694517,8.3524647,5,0,-0.65882355,0.6,0.2,0.0,0.0,0.0,2
58491,13,9.219838099999999,4.8483014,6.2007389,1.363987,3.9270351000000003,5,0,-0.42307693,0.4,0.2,0.0,0.0,0.0,1
83917,1,5.2706695,2.6933522,11.831399000000001,6.8545485,9.5757504,5,0,-1.8850011999999998,0.6,0.0,0.0,0.0,0.0,1
85585,3,8.0875664,5.622514700000001,12.455564,5.519578,10.684548,5,0,-1.7401057,0.6,0.0,0.2,0.0,0.0,1
107092,10,11.611899000000001,6.916647900000001,10.388755999999999,3.0867658,8.2036133,5,0,-0.64999998,0.8,0.0,0.0,0.0,0.0,1
67352,0,15.424969,8.8083448,9.4403191,2.2575257,5.6135883,5,0,-3.8137337999999996,0.4,0.0,0.2,0.0,0.0,2
90060,5,12.398483,7.3217235,15.247407,10.094322,13.622993,5,0,-1.3173366000000002,0.6,0.0,0.0,0.0,0.0,2
52311,0,12.431135000000001,8.634032199999998,11.164139,5.1641231,7.6591477,3,0,-5.4400001,0.333333333,0.0,0.0,0.0,0.0,2
82806,0,18.727091,10.466514,12.757606,5.5309496,8.224325200000001,4,0,-2.7203097,0.5,0.0,0.25,0.0,0.0,2
97575,0,7.4383235,5.7582736,5.5249453,2.9224794,4.383335099999999,3,0,-0.125,0.666666667,0.0,0.0,0.0,0.0,1
25901,1,9.154392199999998,4.780298200000001,6.4358319999999996,5.234036,5.7526331,5,0,-3.3,0.2,0.2,0.0,0.0,0.0,1
66765,0,14.964865,10.25301,12.984241,3.5896635000000003,9.420236599999999,5,0,-0.93636364,0.4,0.0,0.0,0.0,0.2,2
107647,3,12.692449,7.057755,10.087795,2.8621361000000003,5.1520004,5,0,-0.40000001,0.8,0.0,0.0,0.0,0.0,1
58545,3,9.253554300000001,5.832717400000001,7.0491314,2.1293674,4.4974136,5,0,-2.1209486,0.4,0.0,0.2,0.0,0.0,1
8404,1,9.9683218,6.4098163,7.0014982,2.875,5.1594763,5,0,-4.6512794,0.0,0.2,0.6,0.0,0.0,1
37543,0,18.496159,9.449270199999999,14.272676,7.969064200000001,10.509485,5,0,-0.63,0.2,0.2,0.0,0.0,0.0,2
104113,2,4.1116314,2.6857657,4.6024675,3.2206992999999997,3.8125496,5,0,-0.56999999,0.8,0.0,0.0,0.0,0.0,1
23600,11,6.4301567,4.4766555,4.9712005,2.3321476000000003,3.9797933,5,0,-1.8777778000000003,0.2,0.2,0.0,0.0,0.0,1
42841,0,10.727634,7.0153337,7.0039186,4.5719709,5.9005103,4,0,-1.8142858,0.25,0.5,0.0,0.0,0.0,1
62000,4,11.594521,7.1569443,7.112588900000001,3.4576826,4.949274099999999,5,0,-1.8146741000000002,0.4,0.2,0.0,0.0,0.0,1
